I/O,Date,Source (1),Source (2),Source Region,Vessel Name,Vessel Size (CBM),Destination (1),Destination (2),Destination (3),Destination (4),Destination (5),Primary Destination Country,Primary Destination Region,C2,C3,C4,iC4,Participant (1),Participant (2),Participant (3),Participant (4),Participant (5),Participant (6),Participant (7),Special Notes
,10/31/12,United Arab Emirates,Ruwais,Middle East,Maharshi Vamadeva,"57,214",India,,,,,India,India,0,0,"18,000",0,IOC,,,,,,,
,10/31/12,Algeria,Bethioua,Mediterranean,Berga II,"35,000",Alexandria,,,,,Egypt,Mediterranean,0,0,"20,500",0,SPC,AMPTC,,,,,,
,10/31/12,Norway,Kaarstoe,North Sea,Captain Markos N.L.,"82,200",Turkey,,,,,Turkey,Mediterranean,0,"22,000","22,000",0,Statoil,,,,,,,
,10/31/12,United Arab Emirates,Ruwais,Middle East,Bu Sidra,"82,000",Thailand,,,,,Thailand,Southeast Asia,0,"22,000","22,000",0,,,,,,,,
,10/31/12,Qatar,Ras Laffan,Middle East,Mill House,"82,000",Indonesia,,,,,Indonesia,Southeast Asia,0,"22,000","22,000",0,Tasweeq,Petredec,,,,,,
,10/31/12,Kuwait,Mina Al Ahmadi,Middle East,BW Energy,"82,200",India,,,,,India,India,0,"11,000","33,000",0,KPC,,,,,,,
,10/31/12,Venezuela,Jose,South America,Immanuel Schulte,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,0,"9,958","3,319",Pdvsa,,,,,,,
,11/01/12,United Kingdom,Teesside,North Sea,Gas Legacy,"3,514","Flushing, NL",Leixoes,,,,Netherlands,Northwest Europe,0,"1,600",0,0,Shell,,,,,,,
,11/01/12,Nigeria,Escravos,West Africa,George N,"60,000",Brazil,Venezuela,,,,Brazil,South America,0,"34,000",0,0,NNPC,Petredec,Petrobras,,,,,
,11/01/12,Nigeria,Escravos,West Africa,Jenny N,"60,000",Undetermined,,,,,,,0,"34,000",0,0,NNPC,Petredec,,,,,,
,11/01/12,Saudi Arabia,Ras Tanura,Middle East,Gas Diana,"78,888",Australia,,,,,Australia,Australia,0,"44,000",0,0,Geogas,,,,,,,
,11/01/12,Venezuela,Jose,South America,Norgas Pan,"9,650",Cuba,,,,,Cuba,Caribbean,0,"1,546","1,190",0,CuPet,,,,,,,
,11/01/12,Algeria,Bethioua,Mediterranean,Gaschem Jade,"5,271",Morocco,,,,,Morocco,Mediterranean,0,0,"3,000",0,SPC,,,,,,,
,11/01/12,Algeria,Bethioua,Mediterranean,Gaschem Weser,"5,600",Morocco,,,,,Morocco,Mediterranean,0,0,"3,200",0,SPC,,,,,,,
,11/01/12,United Arab Emirates,Ruwais,Middle East,Maharshi Mahatreya,"35,639",India,,,,,India,India,0,"11,000","11,000",0,,,,,,,,
,11/01/12,Nigeria,Oso,West Africa,Crystal Marine,"80,138",Mexico,,,,,Mexico,North America,0,"33,000","11,000",0,NNPC,AMG,Petredec,,,,,
,11/01/12,Qatar,Messaied,Middle East,Almarona,"23,051",South Africa,,,,,South Africa,Indian Ocean,0,0,"18,000",0,,,,,,,,
,11/01/12,Qatar,Messaied,Middle East,Almajedah,"23,051",India,,,,,India,India,0,0,"20,000",0,,,,,,,,
Out of port,11/02/12,United States,"Galena Park, TX",North America,Navigator Neptune,"22,085",Costa Rica,,,,,Costa Rica,Central America,0,"11,272",0,0,Targa,Trafigura,,,,,,
,11/02/12,Angola,Bioko Island,West Africa,Telendos,"35,000",Leghorn,,,,,Italy,Mediterranean,0,"18,500",0,0,Geogas,Liquigas,,,,,,
Out of port,11/02/12,United States,"Houston, TX",North America,Hellas Serenity,"82,000","Flushing, NL",,,,,Netherlands,Northwest Europe,0,"46,135",0,0,Enterprise,Total,,,,,,
Out of port,11/02/12,United States,"Galena Park, TX",North America,Newmarket 1,"6,257",Panama,,,,,Panama,Central America,0,0,"3,717",0,Targa,CaribLPG,,,,,,
,11/02/12,Norway,Kaarstoe,North Sea,Gas Evoluzione,"3,517",Pembroke,,,,,United Kingdom,Northwest Europe,0,0,0,"1,200",Shell,,,,,,,
,11/03/12,United Kingdom,Teesside,North Sea,Auteuil,"3,516",Antwerp,,,,,Belgium,Northwest Europe,0,"1,800",0,0,,,,,,,,
,11/03/12,Norway,Kaarstoe,North Sea,Hellas Glory,"82,000",Antwerp,,,,,Belgium,Northwest Europe,0,"20,000",0,0,Total,,,,,,,
,11/03/12,Norway,Mongstad,North Sea,Odin,"38,000",Rafnes,,,,,Norway,Northwest Europe,0,"20,000",0,0,Statoil,,,,,,,+ Sture
,11/03/12,Trinidad,Point Lisas,Caribbean,Gas Crystal,"3,200",Panama,,,,,Panama,Central America,0,0,"5,000",0,,,,,,,,
,11/03/12,Qatar,Ras Laffan,Middle East,Fritzi N,"82,000",India,,,,,India,India,0,"11,000","18,000",0,HPCL,,,,,,,
,11/03/12,Kuwait,Mina Al Ahmadi,Middle East,Symi,"35,000",India,,,,,India,India,0,0,"20,000",0,IOC,,,,,,,
,11/03/12,Qatar,Ras Laffan,Middle East,Sunny Green,"78,507",Japan,South Korea,,,,Japan,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
Out of port,11/03/12,United States,"Houston, TX",North America,Gaschem Hunte,"5,600",Mexico,,,,,Mexico,North America,0,0,0,"3,223",Enterprise,PMI,,,,,,
,11/04/12,United Kingdom,Teesside,North Sea,Arran,"4,129",Northwest Europe,,,,,,Northwest Europe,0,"1,600",0,0,,,,,,,,
,11/04/12,Venezuela,Jose,South America,Norgas Pan,"9,650",Cuba,,,,,Cuba,Caribbean,0,"1,546","1,190",0,CuPet,,,,,,,
,11/04/12,Venezuela,Jose,South America,Navigator Phoenix,"22,211",Coastal Venezuela,,,,,Venezuela,South America,0,0,"10,223",0,Pdvsa,,,,,,,
,11/04/12,Saudi Arabia,Ras Tanura,Middle East,Vermilion First,"78,000",India,,,,,India,India,0,0,"11,000",0,Reliance,,,,,,,
,11/04/12,Saudi Arabia,Ras Tanura,Middle East,DL Calla,"78,408",Japan,,,,,Japan,Far East,0,"33,000","11,000",0,,,,,,,,
,11/04/12,Saudi Arabia,Ras Tanura,Middle East,Hellas Nautilus,"82,267",South Korea,,,,,South Korea,Far East,0,"22,000","22,000",0,Total,,,,,,,
,11/05/12,Trinidad,Point Lisas,Caribbean,Albane,"8,600",Hawaii,,,,,United States,North America,0,"5,000",0,0,,,,,,,,
,11/05/12,Venezuela,Jose,South America,Churun Meru,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"8,310",0,0,Pdvsa,,,,,,,
,11/05/12,Qatar,Messaied,Middle East,BW Princess,"82,383",Mediterranean,,,,,,Mediterranean,0,"22,000",0,0,Vitol,Petredec,,,,,,STS @ Mediterranean
,11/05/12,Trinidad,Point Lisas,Caribbean,Aintree,"6,519",Panama,,,,,Panama,Central America,0,0,"3,500",0,,,,,,,,
,11/05/12,Saudi Arabia,Ras Tanura,Middle East,G. Symphony,"83,000",India,,,,,India,India,0,"20,000","20,000",0,IOC,,,,,,,
Out of port,11/06/12,United States,"Galena Park, TX",North America,Navigator Libra,"22,000",Honduras,,,,,Honduras,Central America,0,"11,272",0,0,Targa,Grupo Tomza,,,,,,
,11/06/12,Algeria,Bethioua,Mediterranean,Rhourd El Fares,"35,000",Naples,,,,,Italy,Mediterranean,0,"12,500",0,0,SPC,,,,,,,
Out of port,11/06/12,United States,"Houston, TX",North America,Jeanne Marie,"78,500",Dominican Republic,,,,,Dominican Republic,Caribbean,0,"44,122",0,0,Enterprise,Geogas,,,,,,
,11/06/12,Venezuela,Jose,South America,Caribe,"20,902",Coastal Venezuela,,,,,Venezuela,South America,0,0,0,"8,057",Pdvsa,,,,,,,
,11/07/12,Argentina,Bahia Blanca,South America,Gurupa,"8,140",Brazil,,,,,Brazil,South America,0,"4,500",0,0,,,,,,,,
,11/07/12,Qatar,Ras Laffan,Middle East,British Confidence,"83,000",Japan,,,,,Japan,Far East,0,"33,000","11,000",0,Tasweeq,Statoil,,,,,,
,11/07/12,Kuwait,Mina Al Ahmadi,Middle East,Gas Al Kuwait II,"82,000",South Korea,,,,,South Korea,Far East,0,"33,000","11,000",0,KPC,,,,,,,
,11/07/12,Venezuela,Jose,South America,Sloman Ariadne,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,0,"13,476",0,Pdvsa,,,,,,,
,11/07/12,Norway,Mongstad,North Sea,Clipper Sirius,"75,000",Morocco,,,,,Morocco,Mediterranean,0,0,"20,000",0,Statoil,,,,,,,
,11/07/12,Kuwait,Mina Al Ahmadi,Middle East,Yuricosmos,"78,500",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,KPC,,,,,,,
,11/08/12,Trinidad,Point Lisas,Caribbean,Coniston,"4,002",Caribbean,,,,,,Caribbean,0,"2,500",0,0,CRE,,,,,,,
,11/08/12,Algeria,Bethioua,Mediterranean,Rhourd El Adra,"22,500",Naples,,,,,Italy,Mediterranean,0,"12,600",0,0,SPC,,,,,,,
,11/08/12,Angola,Bioko Island,West Africa,Anafi,"35,000",Leghorn,,,,,Italy,Mediterranean,0,"18,500",0,0,Geogas,Liquigas,,,,,,
,11/08/12,Norway,Kaarstoe,North Sea,Maersk Grace,"22,500",Brunsbuttel,,,,,Germany,Northwest Europe,0,"20,000",0,0,Statoil,,,,,,,
,11/08/12,Qatar,Ras Laffan,Middle East,Gas Power,"78,000",Japan,,,,,Japan,Far East,0,"33,000","11,000",0,Tasweeq,,,,,,,
Out of port,11/08/12,United States,"Galena Park, TX",North America,Baltic Gas,"20,700",Ecuador,,,,,Ecuador,South America,0,0,"11,617",0,Targa,Vitol,,,,,,
,11/08/12,Saudi Arabia,Ras Tanura,Middle East,Nichiyuh Maru,"78,508",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,11/08/12,Saudi Arabia,Yanbu,Middle East,Isis Gas,"80,680",Egypt,,,,,Egypt,Mediterranean,0,"11,000","33,000",0,AMPTC,,,,,,,
Out of port,11/08/12,United States,"Houston, TX",North America,Sigas Sonja,"5,034",Pembroke,,,,,United Kingdom,Northwest Europe,0,0,0,"2,865",Enterprise,Statoil,,,,,,
,11/09/12,Norway,Kaarstoe,North Sea,Lady Hilde,"3,513",Leixoes,Sines,,,,Portugal,Northwest Europe,0,"1,800",0,0,,,,,,,,
,11/09/12,Norway,Sture,North Sea,Clipper Sirius,"75,000",Morocco,,,,,Morocco,Mediterranean,0,"10,000",0,0,Statoil,,,,,,,Mixed Product
,11/09/12,Algeria,Bethioua,Mediterranean,Maersk Glory,"22,500",Leghorn,,,,,Italy,Mediterranean,0,"8,900","4,000",0,SPC,Eni,,,,,,
Out of port,11/09/12,United States,"Galena Park, TX",North America,Virgen Maria B,"6,954",Jamaica,,,,,Jamaica,Caribbean,0,0,"4,182",0,Targa,CaribLPG,,,,,,
,11/09/12,Saudi Arabia,Ras Tanura,Middle East,Gas Scorpio,"78,462",Indonesia,,,,,Indonesia,Southeast Asia,0,"11,000","11,000",0,,,,,,,,
,11/09/12,United Arab Emirates,Ruwais,Middle East,Musanah,"83,000",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
Out of port,11/10/12,United States,"Galena Park, TX",North America,Maple 3,"20,700",Guatemala,Honduras,,,,Guatemala,Central America,0,"11,272",0,0,Targa,Grupo Tomza,,,,,,
Out of port,11/10/12,United States,"Houston, TX",North America,Clipper Victory,"75,000",Ecuador,,,,,Ecuador,South America,0,"42,029",0,0,Enterprise,Astomos,Vitol,,,,,
,11/10/12,Kuwait,Mina Al Ahmadi,Middle East,British Courage,"83,000",Japan,China,,,,Japan,Far East,0,"33,000","11,000",0,KPC,,,,,,,
,11/10/12,Qatar,Ras Laffan,Middle East,Maharshi Bhardwaj,"76,644",India,,,,,India,India,0,"11,000","22,000",0,Tasweeq,,,,,,,
,11/10/12,United Arab Emirates,Ruwais,Middle East,BW Broker,"82,000",Southeast Asia,,,,,,Southeast Asia,0,"22,000","22,000",0,Petredec,,,,,,,
,11/11/12,Qatar,Ras Laffan,Middle East,British Councillor,"83,000",Australia,,,,,Australia,Australia,0,"44,000",0,0,Tasweeq,Geogas,,,,,,
,11/11/12,Venezuela,Jose,South America,Caribe,"20,902",Coastal Venezuela,,,,,Venezuela,South America,0,0,"8,004",0,Pdvsa,,,,,,,
,11/11/12,United Arab Emirates,Ruwais,Middle East,Gas Scorpio,"78,462",Indonesia,,,,,Indonesia,Southeast Asia,0,"11,000","11,000",0,,,,,,,,
,11/11/12,Venezuela,Jose,South America,Maersk Heritage,"20,550",Coastal Venezuela,,,,,Venezuela,South America,0,0,"13,227",0,Pdvsa,,,,,,,
,11/11/12,Algeria,Bethioua,Mediterranean,Alrar,"59,364",Turkey,,,,,Turkey,Mediterranean,0,"16,000","17,000",0,SPC,Demiroren,BP,,,,,
,11/11/12,Saudi Arabia,Ras Tanura,Middle East,Kobai,"82,000",China,,,,,China,Far East,0,"22,000","22,000",0,Vitol,,,,,,,
Out of port,11/11/12,United States,"Houston, TX",North America,Telma Kosan,"5,638",Mexico,,,,,Mexico,North America,0,0,0,"3,133",Enterprise,PMI,,,,,,
,11/11/12,Norway,Kaarstoe,North Sea,Nordic Gas,"20,700","Marcus Hook, PA",,,,,United States,North America,0,0,0,"8,000",Sunoco,,,,,,,
,11/12/12,United Kingdom,Teesside,North Sea,Ocean Primus,"5,000",Belfast,,,,,Ireland,Northwest Europe,0,"1,600",0,0,SHV,,,,,,,
Out of port,11/12/12,United States,"Galena Park, TX",North America,Castel Nuovo,"8,046",Dominican Republic,,,,,Dominican Republic,Caribbean,0,"4,428",0,0,Targa,Geogas,,,,,,
Out of port,11/12/12,United States,"Galena Park, TX",North America,Gaschem Baltic,"8,495",Mexico,,,,,Mexico,North America,0,"4,831",0,0,Targa,PMI,,,,,,
,11/12/12,Algeria,Bethioua,Mediterranean,Rhourd El Hamra,"22,760",Naples,,,,,Italy,Mediterranean,0,"12,800",0,0,SPC,,,,,,,
,11/12/12,Kuwait,Mina Al Ahmadi,Middle East,Annapurna,"22,950",India,,,,,India,India,0,0,"13,000",0,KPC,IOC,,,,,,
,11/12/12,Qatar,Ras Laffan,Middle East,Yuyo Spirits,"78,500",South Korea,,,,,South Korea,Far East,0,"18,000","19,000",0,Tasweeq,E1,,,,,,
,11/12/12,Australia,Bayu Undan,Australia,Gas Aries,"78,452",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,Astomos,,,,,,,
,11/13/12,Venezuela,Jose,South America,Navigator Phoenix,"22,211",Coastal Venezuela,,,,,Venezuela,South America,0,"11,845",0,0,Pdvsa,,,,,,,
,11/13/12,Australia,Dampier,Australia,British Commerce,"83,000",South Korea,Japan,,,,South Korea,Far East,0,"44,000",0,0,Geogas,,,,,,,
,11/13/12,Norway,Kaarstoe,North Sea,Gas Evoluzione,"3,517","Flushing, NL",,,,,Netherlands,Northwest Europe,0,0,"1,600",0,Shell,,,,,,,
,11/13/12,Algeria,Bethioua,Mediterranean,Rhourd El Fares,"35,000",Egypt,,,,,Egypt,Mediterranean,0,0,"20,500",0,SPC,AMPTC,,,,,,
,11/13/12,Saudi Arabia,Yanbu,Middle East,Gaz Fountain,"82,513",Egypt,,,,,Egypt,Mediterranean,0,"11,000","22,000",0,Naftomar,,,,,,,
,11/13/12,United Arab Emirates,Das Island,Middle East,Linden Pride,"78,000",China,,,,,China,Far East,0,"22,000","22,000",0,,,,,,,,
,11/13/12,Saudi Arabia,Ras Tanura,Middle East,Point,"78,476",Indonesia,,,,,Indonesia,Southeast Asia,0,"22,000","22,000",0,,,,,,,,
,11/13/12,Qatar,Ras Laffan,Middle East,Aquamarine Progress,"83,000",South Korea,Japan,,,,South Korea,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,11/13/12,Venezuela,Jose,South America,Caribe,"20,902",Coastal Venezuela,,,,,Venezuela,South America,0,0,0,"8,057",Pdvsa,,,,,,,
,11/14/12,United Kingdom,Braefoot Bay,North Sea,Bastogne,"35,223","Flushing, NL",,,,,Netherlands,Northwest Europe,0,"20,000",0,0,Shell,,,,,,,
Out of port,11/14/12,United States,"Houston, TX",North America,Devon,"80,199",Brazil,,,,,Brazil,South America,0,"45,008",0,0,Enterprise,Petrobras,,,,,,
,11/14/12,Algeria,Bethioua,Mediterranean,Gaschem Jade,"5,271",Morocco,,,,,Morocco,Mediterranean,0,0,"3,000",0,SPC,,,,,,,
,11/14/12,Venezuela,Jose,South America,Navigator Gemini,"20,500",Coastal Venezuela,,,,,Venezuela,South America,0,0,"8,041",0,Pdvsa,,,,,,,
,11/14/12,Kuwait,Mina Al Ahmadi,Middle East,Gas Al Gurain,"78,475",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,KPC,,,,,,,
,11/14/12,Qatar,Messaied,Middle East,Lubara,"82,000",Thailand,,,,,Thailand,Southeast Asia,0,"22,000","22,000",0,,,,,,,,
,11/15/12,Venezuela,Jose,South America,Churun Meru,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"12,288",0,0,Pdvsa,,,,,,,
,11/15/12,Norway,Kaarstoe,North Sea,Temse,"35,000",LeHavre,,,,,France,Northwest Europe,0,"20,000",0,0,Total,,,,,,,
,11/15/12,United Arab Emirates,Ruwais,Middle East,Maple 2,"75,353",India,,,,,India,India,0,"10,000","10,000",0,IOC,,,,,,,
,11/15/12,Saudi Arabia,Ras Tanura,Middle East,Ernest N,"60,000",India,,,,,India,India,0,0,"12,000",0,,,,,,,,
,11/15/12,Norway,Mongstad,North Sea,Odin,"38,000",Rotterdam,Pembroke,,,,Netherlands,Northwest Europe,0,0,"20,000",0,Statoil,,,,,,,
,11/15/12,Iran,Assuleyah,Middle East,Gas Beauty I,"75,680",Egypt,,,,,Egypt,Mediterranean,0,"11,000","33,000",0,AMPTC,,,,,,,
,11/16/12,Algeria,Bethioua,Mediterranean,Rhourd El Adra,"22,500",Tarragona,,,,,Spain,Mediterranean,0,"8,500",0,0,SPC,BASF,,,,,,
,11/16/12,Norway,Mongstad,North Sea,Maersk Grace,"22,500",Rafnes,,,,,Norway,Northwest Europe,0,"12,000",0,0,Statoil,,,,,,,
Out of port,11/16/12,United States,"Galena Park, TX",North America,Newmarket 1,"6,257",Panama,,,,,Panama,Central America,0,0,"3,717",0,Targa,CaribLPG,,,,,,
,11/16/12,Algeria,Bethioua,Mediterranean,Gaz Palmyra,"12,089",Undetermined,,,,,,,0,0,"6,800",0,SPC,,,,,,,
,11/16/12,Qatar,Messaied,Middle East,Sunny Bright,"78,918",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,11/17/12,Trinidad,Point Lisas,Caribbean,Coniston,"4,002",Caribbean,,,,,,Caribbean,0,"2,500",0,0,CRE,,,,,,,
,11/17/12,Norway,Melkoya,North Sea,Clipper Star,"59,343",Rafnes,,,,,Norway,Northwest Europe,0,"20,000",0,0,Statoil,,,,,,,Mixed Product
,11/17/12,Angola,Bioko Island,West Africa,BW Nantes,"59,343",Spain,Lavera,,,,Spain,Northwest Europe,0,"33,000",0,0,Geogas,SHV,,,,,,
,11/17/12,United Kingdom,Teesside,North Sea,Joan,"3,500",Morocco,,,,,Morocco,Mediterranean,0,0,"1,900",0,Shell,,,,,,,
Out of port,11/18/12,United States,"Houston, TX",North America,BW Kyoto,"84,000",Mexico,,,,,Mexico,North America,0,"46,377",0,0,Enterprise,Statoil,Petredec,,,,,
,11/18/12,United Kingdom,Fawley,North Sea,Mayfair,"9,500",Morocco,,,,,Morocco,Mediterranean,0,0,"1,800",0,,,,,,,,
Out of port,11/18/12,United States,"Galena Park, TX",North America,Gas Crystal,"3,200",Panama,,,,,Panama,Central America,0,0,"1,859",0,Targa,CaribLPG,,,,,,
,11/18/12,Algeria,Bethioua,Mediterranean,Gaschem Weser,"5,600",Morocco,,,,,Morocco,Mediterranean,0,0,"3,000",0,SPC,,,,,,,
,11/18/12,Algeria,Bethioua,Mediterranean,Maersk Glory,"22,500",Morocco,,,,,Morocco,Mediterranean,0,0,"6,000",0,SPC,,,,,,,
,11/18/12,Saudi Arabia,Ras Tanura,Middle East,Energy Orpheus,"78,498",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,11/18/12,Qatar,Ras Laffan,Middle East,Captain John NP,"82,000",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,Tasweeq,Vilma,,,,,,
,11/18/12,Qatar,Ras Laffan,Middle East,Grace River,"79,513",Southeast Asia,,,,,,Southeast Asia,0,"22,000","22,000",0,Tasweeq,,,,,,,
,11/19/12,Argentina,Bahia Blanca,South America,BW Nice,"59,375",Brazil,,,,,Brazil,South America,0,"30,000",0,0,Petrobras,,,,,,,
,11/19/12,Saudi Arabia,Yanbu,Middle East,Lotus Gas,"80,000",Japan,,,,,Japan,Far East,0,"44,000",0,0,Shell,,,,,,,
,11/19/12,United Arab Emirates,Ruwais,Middle East,Flanders Harmony,"85,826",India,,,,,India,India,0,"11,000","11,000",0,,,,,,,,
,11/19/12,Qatar,Ras Laffan,Middle East,Lavender Passage,"78,451",Vietnam,,,,,Vietnam,Southeast Asia,0,"22,000","22,000",0,Tasweeq,,,,,,,
,11/19/12,Saudi Arabia,Yanbu,Middle East,BW Vision,"82,488",Southeast Asia,,,,,,Southeast Asia,0,"22,000","22,000",0,Geogas,,,,,,,
,11/19/12,United Arab Emirates,Ruwais,Middle East,Maersk Value,"82,000",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,Geogas,,,,,,,
,11/19/12,Qatar,Ras Laffan,Middle East,Jag Vidhi,"75,000",India,,,,,India,India,0,"11,000","33,000",0,Tasweeq,BPCL,,,,,,
,11/20/12,Trinidad,Point Lisas,Caribbean,Virgen Maria B,"6,954",Caribbean,,,,,,Caribbean,0,"4,000",0,0,,,,,,,,
,11/20/12,Venezuela,Jose,South America,Immanuel Schulte,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"6,944",0,0,Pdvsa,,,,,,,
Out of port,11/20/12,United States,"Marcus Hook, PA",North America,Maersk Harmony,"20,600",Donges,,,,,France,Northwest Europe,0,"11,272",0,0,MarkWest,Petredec,,,,,,
Out of port,11/20/12,United States,"Galena Park, TX",North America,Navigator Libra,"22,000",Mexico,,,,,Mexico,North America,0,"11,272",0,0,Targa,Grupo Tomza,,,,,,
,11/20/12,Venezuela,Jose,South America,Sloman Ariadne,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"11,846",0,0,Pdvsa,,,,,,,
,11/20/12,Venezuela,Jose,South America,Sigloo Discovery,"10,537",Cuba,,,,,Cuba,Caribbean,0,"2,899","2,230",0,CuPet,,,,,,,
,11/20/12,Algeria,Bethioua,Mediterranean,Barouda,"6,602",Coastal Algeria,,,,,Algeria,Mediterranean,0,0,"3,500",0,SPC,,,,,,,
,11/20/12,United Arab Emirates,Ruwais,Middle East,Nanga Parbat,"22,950",India,,,,,India,India,0,0,"13,000",0,IOC,,,,,,,
,11/20/12,United Arab Emirates,Ruwais,Middle East,Summit River,"80,000",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,Gunvor,,,,,,,
,11/20/12,Kuwait,Mina Al Ahmadi,Middle East,Gas Al Mutlaa,"78,475",South Korea,,,,,South Korea,Far East,0,"22,000","22,000",0,KPC,,,,,,,
,11/20/12,Saudi Arabia,Ras Tanura,Middle East,Ocean Gas,"80,000",Far East,,,,,,Far East,0,"22,000","22,000",0,AMPTC,,,,,,,STS @ Far East
,11/20/12,Saudi Arabia,Yanbu,Middle East,TBN,0,Undetermined,,,,,,,0,"22,000","22,000",0,,,,,,,,
,11/20/12,Saudi Arabia,Ras Tanura,Middle East,BW Boss,"84,333",Morocco,,,,,Morocco,Mediterranean,0,"11,000","33,000",0,,,,,,,,
Out of port,11/20/12,United States,"Houston, TX",North America,Gaschem Hunte,"5,600",Mexico,,,,,Mexico,North America,0,0,0,"3,133",Enterprise,PMI,,,,,,
,11/21/12,Argentina,Bahia Blanca,South America,Gurupi,"8,140",Brazil,,,,,Brazil,South America,0,"4,500",0,0,,,,,,,,
,11/21/12,Trinidad,Point Lisas,Caribbean,Cumbria,"17,954",Puerto Rico,Dominican Republic,,,,United States,Caribbean,0,"10,000",0,0,Geogas,,,,,,,
,11/21/12,Algeria,Bethioua,Mediterranean,Rhourd El Hamra,"22,760",Naples,,,,,Italy,Mediterranean,0,"12,800",0,0,SPC,,,,,,,
,11/21/12,Algeria,Bethioua,Mediterranean,Gaschem Weser,"5,600",Morocco,,,,,Morocco,Mediterranean,0,0,"3,000",0,SPC,,,,,,,
,11/21/12,Norway,Kaarstoe,North Sea,Bastogne,"35,223",LeHavre,Rafnes,Stenungsund,,,France,Northwest Europe,0,"12,000","8,000",0,Phillips 66,,,,,,,
,11/21/12,Qatar,Messaied,Middle East,Almajedah,"23,051",India,,,,,India,India,0,0,"20,000",0,,,,,,,,
,11/21/12,Saudi Arabia,Ras Tanura,Middle East,Maersk Venture,"82,000",South Korea,,,,,South Korea,Far East,0,"22,000","22,000",0,E1,,,,,,,
,11/21/12,Venezuela,Jose,South America,Maersk Heritage,"20,550",Coastal Venezuela,,,,,Venezuela,South America,0,0,0,"12,981",Pdvsa,,,,,,,
,11/22/12,Norway,Kaarstoe,North Sea,Clamor Schulte,"8,200",Grangemouth,,,,,United Kingdom,Northwest Europe,0,"5,000",0,0,Statoil,,,,,,,
,11/22/12,Mexico,Tuxpan,North America,Navigator Venus,"22,085",Mexico,,,,,Mexico,North America,0,"12,000",0,0,PMI,,,,,,,
,11/22/12,Algeria,Bethioua,Mediterranean,Rhourd El Adra,"22,500",Naples,Porto Torres,,,,Italy,Mediterranean,0,"12,600",0,0,SPC,,,,,,,
,11/22/12,Norway,Kaarstoe,North Sea,Eupen,"38,961",Antwerp,Brunsbuttel,,,,Belgium,Northwest Europe,0,"20,000",0,0,Statoil,,,,,,,
,11/22/12,Algeria,Bethioua,Mediterranean,Brides,"7,255",Coastal Algeria,,,,,Algeria,Mediterranean,0,0,"3,500",0,SPC,,,,,,,
,11/22/12,Algeria,Bethioua,Mediterranean,Navigator Taurus,"20,334",Coastal Algeria,,,,,Algeria,Mediterranean,0,0,"6,000",0,SPC,,,,,,,
Out of port,11/22/12,United States,"Galena Park, TX",North America,Gaz Victory,"16,500",Morocco,Tunisia,,,,Morocco,Mediterranean,0,0,"9,480",0,Targa,Gazprom,Total,,,,,
,11/22/12,Nigeria,Bonny,West Africa,BW Danuta,"78,551",West Africa,Lavera,Spain,,,,West Africa,0,"11,000","18,000",0,NLNG,Geogas,,,,,,
,11/23/12,United Kingdom,Teesside,North Sea,Ocean Primus,"5,000",Northwest Europe,,,,,,Northwest Europe,0,"2,100",0,0,Ineos,,,,,,,
,11/23/12,Venezuela,Jose,South America,Caribe,"20,902",Coastal Venezuela,,,,,Venezuela,South America,0,"11,846",0,0,Pdvsa,,,,,,,
Out of port,11/23/12,United States,"Houston, TX",North America,Derby,"80,199",Chile,,,,,Chile,South America,0,"45,089",0,0,Enterprise,Statoil,Petredec,,,,,
,11/23/12,Kuwait,Mina Al Ahmadi,Middle East,TBN,0,Far East,,,,,,Far East,0,"33,000","11,000",0,KPC,,,,,,,
,11/23/12,Algeria,Bethioua,Mediterranean,Hellas Fos,"80,705",Spain,Lavera,Turkey,,,Spain,Northwest Europe,0,"33,500","12,800",0,Total,Repsol,,,,,,
,11/23/12,Algeria,Bethioua,Mediterranean,Berga II,"35,000",Egypt,,,,,Egypt,Mediterranean,0,0,"20,500",0,SPC,AMPTC,,,,,,
,11/23/12,United Arab Emirates,Ruwais,Middle East,TBN,0,South Korea,,,,,South Korea,Far East,0,0,"22,000",0,E1,,,,,,,
,11/23/12,Iran,Assuleyah,Middle East,Clipper Sun,"82,000",China,,,,,China,Far East,0,"22,000","22,000",0,,,,,,,,
