"","PUMA","Year","X","VAL","HINCP","HHT_MDC","HHT_OF","HHT_NFLA","HHT_NFNLA","SEX_M","SEX_F","RACE_W","RACE_B","RACE_AI","RACE_AN","RACE_AIAN","RACE_A","RACE_PI","RACE_O","RACE_2M","EDU_NO","EDU_NOHS","EDU_HS","EDU_ALT","EDU_SC","EDU_AD","EDU_BD","EDU_MD","EDU_PD","EDU_DD","AGEP","PINCP","EDU_NONE","EDU_HSDIP","EDU_HIED"
"1047","02402",2012,73,6,31,23,21,17,20,66,69,68,1,3,0,15,NA,NA,0,19,34,18,73,66,66,70,25,24,4,12,89,31,19,72,36
"1048","02500",2012,73,5,31,30,25,24,27,93,96,93,2,100,100,15,NA,NA,2,27,65,26,85,79,100,96,37,47,11,24,83,29,28,92,56
"1049","02600",2012,73,6,30,20,17,16,15,61,63,60,4,9,0,10,NA,NA,5,22,55,17,53,48,64,71,27,33,7,10,88,29,19,58,40
"1050","02701",2012,73,11,34,12,13,11,14,43,41,37,7,4,0,15,NA,NA,4,35,30,12,32,28,41,34,25,27,12,18,88,32,13,36,31
"1051","02702",2012,73,13,40,13,14,12,17,45,49,43,5,5,0,0,NA,NA,2,42,38,10,39,28,51,47,30,37,12,18,86,34,11,43,39
"1052","02801",2012,73,19,48,16,12,10,9,50,49,45,5,3,0,35,NA,NA,4,25,21,13,31,32,54,49,36,39,16,20,85,38,13,40,43
"1053","02802",2012,73,17,47,15,13,12,12,51,53,41,13,7,0,30,NA,NA,7,44,30,13,36,32,55,37,38,45,10,28,82,35,14,43,43
"1054","02901",2012,73,15,48,11,10,7,7,33,35,29,5,0,0,15,NA,NA,11,17,39,8,27,19,37,25,20,24,6,8,82,38,10,30,24
"1055","02902",2012,73,15,44,12,12,7,6,40,37,31,8,4,0,40,NA,NA,10,31,30,11,28,35,41,35,20,21,4,9,83,35,12,34,25
"1056","02903",2012,74,20,52,14,8,6,9,45,43,42,3,1,0,0,NA,NA,4,18,43,14,27,17,45,29,31,25,13,20,72,34,15,33,32
"1057","03001",2012,74,27,66,11,8,5,4,29,33,25,6,0,0,0,NA,NA,5,27,16,8,17,11,25,29,31,30,12,15,85,51,9,20,33
"1058","03002",2012,74,27,69,10,6,6,5,29,33,26,4,0,0,0,NA,NA,6,9,34,7,15,12,24,19,33,40,12,22,85,45,8,18,35
"1059","03003",2012,74,24,38,11,7,4,1,40,38,31,10,3,0,0,NA,NA,10,9,48,17,26,11,24,19,21,15,7,12,62,20,18,24,20
"1060","03101",2012,74,23,66,11,7,5,5,31,31,30,2,12,0,0,NA,NA,2,9,16,8,19,10,31,21,29,37,13,14,87,51,8,23,32
"1061","03102",2012,74,30,66,13,13,7,8,44,45,37,8,0,0,25,NA,NA,15,21,28,12,24,15,37,23,44,48,27,26,83,41,13,28,46
"1062","03103",2012,74,35,84,14,10,6,3,36,44,37,2,4,0,20,NA,NA,3,13,36,12,15,5,25,21,50,45,30,41,85,49,13,18,49
"1063","03104",2012,74,47,61,9,8,5,3,28,33,25,3,1,0,10,NA,NA,15,15,32,8,15,4,29,13,31,31,21,15,78,36,9,19,31
"1064","03105",2012,74,37,72,16,11,12,8,48,52,38,10,5,33,20,NA,NA,8,47,40,12,19,7,30,23,56,74,61,46,87,54,14,22,66
"1065","03106",2012,74,27,38,13,21,15,5,45,55,33,15,0,0,60,NA,NA,26,27,48,14,37,24,43,35,37,40,12,18,84,34,16,38,40
"1066","03107",2012,74,33,50,15,19,15,9,49,57,33,30,0,0,0,NA,NA,14,27,42,14,31,18,42,30,50,60,29,30,84,37,15,35,55
"1067","03201",2012,74,57,92,18,9,7,6,47,49,41,2,0,0,0,NA,NA,3,25,37,12,16,4,30,24,61,66,65,55,87,55,13,20,68
"1068","03202",2012,74,47,86,17,9,6,5,43,46,40,3,0,0,10,NA,NA,6,9,29,10,22,3,37,22,54,50,50,42,90,45,11,25,57
"1069","03203",2012,74,29,69,12,5,4,2,30,31,26,1,0,0,0,NA,NA,3,5,20,7,21,10,25,21,35,34,13,8,87,53,7,22,34
"1070","03204",2012,75,32,70,13,8,5,3,37,39,26,6,3,0,30,NA,NA,9,29,26,10,26,14,28,27,35,36,21,19,86,45,11,26,38
"1071","03205",2012,75,27,70,12,8,5,4,34,36,26,9,1,0,0,NA,NA,8,21,15,8,25,12,34,27,37,28,12,10,87,44,9,27,34
"1072","03206",2012,75,20,46,8,17,6,9,39,42,13,35,4,0,45,NA,NA,36,37,50,11,36,18,43,27,24,18,8,14,80,28,13,38,25
"1073","03207",2012,75,23,67,12,7,5,3,32,32,29,1,3,0,0,NA,NA,3,3,27,7,25,14,32,30,31,24,8,5,89,46,8,27,30
"1074","03208",2012,75,26,69,13,9,5,5,35,39,36,1,0,0,0,NA,NA,1,9,25,8,29,12,34,33,33,31,8,12,86,46,9,30,34
"1075","03209",2012,75,29,76,11,7,3,4,29,30,29,1,1,0,20,NA,NA,1,9,7,7,18,8,24,25,35,30,12,8,86,51,7,19,33
"1076","03210",2012,75,27,71,10,9,5,2,29,31,26,4,0,0,0,NA,NA,3,21,13,7,19,8,21,20,35,34,17,11,89,49,7,19,35
"1077","03211",2012,75,23,59,9,8,5,3,27,31,20,10,0,0,5,NA,NA,9,15,20,7,21,13,29,22,26,23,6,5,86,39,7,24,25
"1078","03212",2012,75,32,69,10,6,6,6,28,30,25,3,0,0,0,NA,NA,7,9,18,6,17,10,30,16,28,32,27,5,91,46,7,21,31
"1079","03301",2012,75,31,75,12,8,5,5,33,37,32,2,1,33,0,NA,NA,8,15,19,9,18,6,24,21,39,41,29,20,83,49,10,19,41
"1080","03302",2012,75,33,74,11,5,4,6,29,31,28,2,0,0,0,NA,NA,0,13,19,7,16,4,25,23,32,37,21,10,89,46,8,18,35
"1081","03303",2012,75,30,75,15,8,5,5,39,40,39,1,0,0,5,NA,NA,1,11,25,10,24,7,37,35,35,44,25,9,87,49,10,27,42
"1082","03304",2012,75,27,74,12,5,6,8,38,38,34,2,1,0,0,NA,NA,1,13,21,7,22,9,43,24,37,48,19,50,81,40,8,28,43
"1083","03305",2012,75,40,55,15,9,11,13,44,44,41,4,5,0,20,NA,NA,4,15,31,10,30,15,37,30,44,45,24,22,97,41,11,31,46
"1084","03306",2012,75,18,52,11,9,6,7,33,34,30,4,4,0,15,NA,NA,3,17,27,9,26,16,33,30,21,23,8,19,82,40,10,28,26
"1085","03307",2012,76,19,54,9,7,5,5,28,29,26,4,0,0,0,NA,NA,2,5,28,7,24,17,29,27,17,19,3,8,84,38,8,26,20
"1086","03308",2012,76,20,62,11,8,4,5,36,33,32,2,1,0,15,NA,NA,4,11,24,10,31,13,31,31,25,18,7,12,81,38,10,30,26
"1087","03309",2012,76,24,65,11,6,5,5,29,33,30,1,0,0,5,NA,NA,1,4,19,7,25,15,29,25,23,32,10,9,86,46,8,26,28
"1088","03310",2012,76,17,47,7,14,2,7,32,35,21,12,4,0,0,NA,NA,24,37,57,13,28,10,29,19,15,10,2,5,75,28,15,27,15
"1089","03311",2012,76,23,67,10,8,4,5,29,32,29,2,3,0,0,NA,NA,5,13,27,7,25,16,24,20,29,28,9,10,84,48,8,24,28
"1090","03312",2012,76,23,55,9,10,6,5,29,30,28,3,0,0,0,NA,NA,3,7,20,7,30,11,30,20,24,17,5,4,87,39,7,28,22
"1091","03313",2012,76,22,51,9,9,5,3,31,33,21,14,4,0,0,NA,NA,13,24,31,10,28,13,28,24,20,19,4,8,81,32,11,27,21
"1092","03701",2012,76,17,40,6,14,10,6,26,31,15,8,3,0,0,NA,NA,30,35,25,8,14,12,28,18,26,22,14,24,90,31,9,19,27
"1093","03702",2012,76,25,29,7,27,9,6,37,42,7,51,8,0,30,NA,NA,24,18,39,14,24,18,38,27,27,14,4,1,77,24,15,29,24
"1094","03703",2012,76,25,40,6,9,6,3,23,26,14,10,1,0,0,NA,NA,16,11,16,7,20,15,31,13,15,11,2,5,90,31,8,24,14
"1095","03704",2012,76,27,31,8,20,9,8,37,40,17,18,1,0,15,NA,NA,45,32,47,13,28,28,33,26,23,13,8,19,82,24,15,30,23
"1096","03705",2012,76,20,14,5,32,10,7,40,45,8,28,3,0,40,NA,NA,85,46,73,21,22,24,42,19,9,6,3,1,66,14,23,30,11
"1097","03706",2012,76,10,23,4,17,6,7,24,26,5,12,4,0,35,NA,NA,53,22,39,11,15,9,24,12,12,4,4,4,73,20,12,18,11
"1098","03707",2012,76,23,15,4,24,8,7,31,34,6,21,12,0,0,NA,NA,71,29,49,15,22,18,24,16,11,4,3,1,69,15,17,23,11
"1099","03708",2012,77,17,20,3,23,8,7,26,30,4,22,3,0,5,NA,NA,59,21,44,13,15,22,21,18,9,5,5,1,70,17,15,18,11
"1100","03709",2012,77,20,24,6,31,11,7,39,45,8,25,0,0,60,NA,NA,73,57,65,18,26,25,38,25,18,10,3,2,76,21,20,31,18
"1101","03710",2012,77,19,13,4,30,9,7,42,40,9,28,8,0,15,NA,NA,81,35,58,22,20,36,35,18,8,4,0,2,68,14,24,27,9
"1102","03801",2012,77,23,26,6,19,12,23,33,38,17,9,0,0,0,NA,NA,54,53,33,12,17,18,30,19,30,30,8,29,85,22,13,22,30
"1103","03802",2012,77,33,26,4,11,8,16,20,31,13,13,0,0,0,NA,NA,12,37,14,6,10,5,37,7,24,33,9,35,71,15,6,19,26
"1104","03803",2012,77,43,26,4,17,11,12,27,28,6,32,9,0,0,NA,NA,11,35,25,9,14,17,25,16,23,23,6,11,76,24,10,18,23
"1105","03804",2012,77,34,22,4,16,9,11,24,28,9,18,0,0,5,NA,NA,25,19,30,9,16,16,18,11,20,20,9,11,78,18,10,17,20
"1106","03805",2012,77,60,78,10,4,17,20,31,36,29,3,0,0,0,NA,NA,2,15,11,5,7,4,15,13,60,58,54,51,89,86,5,10,61
"1107","03806",2012,77,54,66,7,6,16,18,25,29,22,5,1,0,10,NA,NA,3,19,14,4,6,5,17,6,41,54,38,56,91,78,4,10,46
"1108","03807",2012,77,50,62,5,5,21,31,30,27,22,4,1,0,5,NA,NA,4,16,16,3,7,10,20,11,56,45,31,26,82,74,4,12,49
"1109","03808",2012,77,47,65,5,3,14,21,18,24,17,2,3,0,5,NA,NA,2,7,10,2,5,2,13,7,43,43,28,22,84,86,2,8,41
"1110","03809",2012,77,33,27,6,14,15,20,31,35,15,6,3,0,5,NA,NA,13,28,41,9,18,16,27,14,39,24,12,18,83,21,11,21,32
"1111","03810",2012,77,67,72,7,4,18,23,29,31,25,2,0,0,0,NA,NA,2,18,7,4,7,2,21,9,56,49,44,41,77,80,4,11,53
"1112","03901",2012,77,32,55,14,10,6,7,39,41,38,1,1,0,0,NA,NA,3,17,24,10,32,17,43,30,31,27,9,10,85,38,11,35,32
"1113","03902",2012,78,28,52,11,9,8,4,34,37,30,3,3,0,0,NA,NA,3,15,32,9,27,16,33,26,28,27,10,19,87,38,10,28,30
"1114","03903",2012,78,23,40,12,21,11,10,48,49,30,20,1,0,10,NA,NA,16,42,51,14,32,33,48,33,35,30,10,14,80,34,16,39,35
"1115","04001",2012,78,40,37,10,11,13,40,43,43,36,4,5,0,0,NA,NA,13,21,44,12,21,9,32,16,52,40,16,10,68,37,14,24,43
"1116","04002",2012,78,30,25,5,20,7,19,33,34,17,17,9,0,20,NA,NA,25,37,46,16,14,15,23,16,24,13,1,4,69,20,17,18,19
"1117","04003",2012,78,33,25,5,22,11,13,35,39,11,41,1,0,20,NA,NA,15,19,45,14,23,24,32,17,22,14,6,5,69,21,16,27,20
"1118","04004",2012,78,40,56,9,13,13,35,39,41,23,20,4,0,0,NA,NA,10,43,39,7,15,13,28,11,60,60,34,18,77,48,9,20,55
"1119","04005",2012,78,58,63,9,9,10,29,31,35,26,4,0,0,15,NA,NA,11,27,16,6,10,8,17,10,49,59,36,30,76,70,7,12,51
"1120","04006",2012,78,37,28,4,19,11,21,28,33,8,40,5,0,0,NA,NA,8,9,31,9,18,18,24,15,29,28,6,15,79,27,10,21,27
"1121","04007",2012,78,24,21,4,29,7,4,28,37,3,48,3,0,5,NA,NA,19,9,50,13,23,23,27,22,12,6,2,2,70,19,15,25,13
"1122","04008",2012,78,25,24,7,31,8,6,41,49,12,47,1,0,30,NA,NA,26,37,55,18,39,34,36,24,13,11,2,2,73,18,20,39,15
"1123","04009",2012,78,30,44,18,38,14,7,67,84,23,93,0,0,0,NA,NA,10,29,64,23,52,47,72,56,57,45,18,11,80,33,25,60,56
"1124","04010",2012,78,27,34,7,29,9,7,37,46,2,74,0,0,0,NA,NA,5,13,44,12,36,32,41,31,26,12,3,2,82,29,14,38,24
"1125","04011",2012,78,30,24,4,15,8,9,24,29,6,36,0,0,15,NA,NA,7,11,27,8,20,12,27,16,17,13,1,11,80,21,9,22,16
"1126","04012",2012,78,40,30,10,16,6,13,44,42,17,2,1,0,20,NA,NA,48,21,73,19,21,16,28,18,29,23,4,6,72,18,22,23,26
"1127","04013",2012,78,43,42,13,12,15,10,43,49,34,2,0,0,10,NA,NA,10,8,48,13,26,20,35,26,44,39,19,19,84,33,15,29,43
"1128","04014",2012,79,43,28,16,11,8,10,59,57,49,2,5,0,15,NA,NA,13,11,84,23,39,26,40,23,32,28,9,9,69,18,26,39,30
"1129","04015",2012,79,40,29,11,18,12,9,40,47,23,27,1,0,0,NA,NA,13,26,51,13,23,16,40,28,36,34,20,25,81,23,14,29,38
"1130","04016",2012,79,33,35,16,14,13,11,48,54,42,3,0,0,0,NA,NA,4,16,56,13,35,16,35,37,52,37,19,28,85,26,15,34,49
"1131","04017",2012,79,40,34,19,18,12,13,60,64,36,1,0,0,0,NA,NA,14,24,83,20,48,17,38,47,51,32,14,14,84,22,23,42,48
"1132","04018",2012,79,21,23,8,9,10,3,24,29,19,3,1,0,0,NA,NA,7,11,39,7,21,12,18,26,23,19,5,9,94,18,8,19,24
"1133","04101",2012,79,40,39,13,20,18,50,52,54,39,7,0,0,10,NA,NA,17,45,41,12,32,23,40,33,73,47,15,22,81,38,14,35,60
"1134","04102",2012,79,27,31,9,18,7,12,42,41,18,9,1,0,0,NA,NA,54,27,45,16,33,20,30,23,24,17,8,5,77,25,17,31,23
"1135","04103",2012,79,35,37,21,22,13,12,66,69,28,4,8,33,10,NA,NA,24,27,85,20,51,22,49,49,61,38,21,16,89,26,22,48,56
"1136","04104",2012,79,38,52,14,11,8,8,38,44,22,2,0,0,0,NA,NA,7,25,50,9,26,10,35,31,45,42,14,16,92,34,11,28,44
"1137","04105",2012,79,26,50,16,31,10,6,62,71,12,77,1,0,5,NA,NA,14,70,61,18,49,29,76,52,50,35,6,10,86,35,20,58,47
"1138","04106",2012,79,33,47,12,10,8,9,40,40,18,9,8,0,0,NA,NA,13,29,43,9,18,19,42,34,42,39,21,18,83,31,10,27,43
"1139","04107",2012,79,29,31,7,13,5,9,30,29,13,3,9,0,5,NA,NA,13,7,42,12,19,19,20,18,19,12,6,4,78,23,13,20,18
"1140","04108",2012,79,26,45,10,8,11,7,28,33,21,2,0,0,0,NA,NA,4,19,25,6,16,6,20,23,40,37,20,30,91,46,7,17,40
"1141","04109",2012,79,27,37,9,11,10,18,33,36,17,2,8,0,0,NA,NA,15,21,33,10,21,13,25,23,41,23,8,14,81,31,11,22,34
"1142","04110",2012,80,33,38,17,19,13,15,56,58,49,3,0,0,15,NA,NA,10,31,69,17,52,33,54,30,35,22,12,8,84,31,19,52,33
"1143","04111",2012,80,25,42,15,19,7,12,56,57,21,9,4,0,65,NA,NA,55,87,77,18,38,35,46,41,43,22,7,14,78,25,21,42,38
"1144","04112",2012,80,23,36,15,45,12,10,70,81,5,98,0,0,25,NA,NA,45,91,98,26,46,68,76,56,44,32,6,4,80,26,29,60,44
"1145","04113",2012,80,27,38,11,16,5,3,41,43,13,15,4,0,85,NA,NA,43,65,49,15,34,31,40,26,20,12,3,2,77,23,16,37,20
"1146","04114",2012,80,27,40,6,13,6,5,28,32,17,21,0,0,30,NA,NA,8,15,37,11,18,19,25,20,18,14,8,8,79,26,12,21,19
"1147","00100",2013,80,5,32,17,13,14,15,57,56,53,3,23,0,20,NA,NA,3,27,53,15,45,50,64,56,22,29,6,16,84,25,17,54,33
"1148","00200",2013,80,7,32,24,23,22,22,84,77,75,8,35,0,0,NA,NA,6,33,61,20,71,81,85,68,38,44,11,25,88,29,22,79,50
"1149","00300",2013,80,10,36,18,15,14,18,55,52,53,2,1,0,0,NA,NA,1,17,31,12,48,56,50,56,33,37,9,9,92,34,13,51,41
"1150","00401",2013,80,7,33,18,17,13,18,53,55,55,1,4,0,5,NA,NA,1,5,41,14,52,46,55,56,26,27,6,9,90,34,15,54,35
"1151","00402",2013,80,7,29,14,18,18,17,53,55,46,10,7,0,10,NA,NA,7,35,57,14,43,36,58,56,30,29,5,15,87,28,16,49,37
"1152","00403",2013,80,8,34,25,20,16,23,74,76,74,2,12,0,0,NA,NA,1,33,60,18,65,56,79,89,37,41,13,16,86,30,20,71,52
"1153","00500",2013,80,8,35,25,16,15,21,75,68,68,4,3,0,30,NA,NA,4,60,60,17,74,58,69,77,31,33,5,14,82,34,19,72,44
"1154","00600",2013,80,6,34,16,15,11,15,51,51,50,1,1,0,0,NA,NA,3,23,47,14,46,52,48,52,21,25,3,8,84,28,15,49,30
"1155","00701",2013,80,5,23,9,26,18,18,51,59,33,30,16,0,65,NA,NA,5,52,70,14,34,47,74,40,30,28,13,24,76,20,17,50,35
"1156","00702",2013,81,10,45,13,11,8,12,37,40,37,1,3,0,10,NA,NA,0,19,27,8,28,19,36,44,33,34,7,11,82,46,9,30,37
"1157","00703",2013,81,9,42,19,16,18,15,57,60,56,4,11,0,0,NA,NA,0,23,42,12,39,31,57,64,47,52,27,51,89,43,13,46,60
"1158","00704",2013,81,8,39,22,14,15,15,63,59,61,2,5,0,5,NA,NA,2,19,32,16,50,39,56,77,40,36,7,35,89,38,17,52,50
"1159","00800",2013,81,7,35,19,15,14,12,55,53,52,3,16,0,0,NA,NA,2,23,35,14,45,49,51,72,30,26,4,14,90,35,15,49,39
"1160","00901",2013,81,9,44,14,9,11,11,37,42,37,4,1,0,5,NA,NA,2,18,30,9,25,21,28,47,39,45,11,11,89,43,10,26,45
"1161","00902",2013,81,5,23,6,22,14,20,35,38,20,25,5,0,35,NA,NA,12,38,43,11,20,32,34,32,25,26,4,6,77,25,13,27,28
"1162","00903",2013,81,5,20,4,18,10,15,27,32,14,24,0,0,10,NA,NA,5,27,35,8,20,22,39,24,14,13,3,10,77,20,10,28,17
"1163","00904",2013,81,8,37,12,8,9,12,32,35,31,4,7,0,0,NA,NA,2,13,27,7,25,24,35,43,24,22,8,4,91,39,8,29,29
"1164","00905",2013,81,9,44,11,8,6,8,34,34,32,4,1,0,0,NA,NA,1,11,28,7,24,19,41,38,25,24,8,9,80,38,8,30,29
"1165","00906",2013,81,12,49,17,9,12,18,49,51,46,3,0,0,0,NA,NA,2,21,28,9,23,18,54,37,55,63,35,52,85,42,10,34,62
"1166","01000",2013,81,7,33,16,13,12,12,47,47,46,3,8,0,0,NA,NA,1,14,32,12,42,29,52,53,25,24,3,11,87,33,13,45,32
"1167","01101",2013,81,6,30,9,14,12,8,31,35,30,6,8,0,15,NA,NA,0,14,17,8,32,30,30,37,16,19,3,1,88,33,9,32,22
"1168","01102",2013,81,8,38,12,9,8,11,34,36,34,1,25,0,5,NA,NA,0,10,19,7,32,29,39,39,22,20,6,4,91,36,8,35,26
"1169","01201",2013,81,8,38,10,8,9,13,28,30,28,1,8,0,5,NA,NA,0,11,18,6,22,14,31,34,24,22,6,9,88,43,6,25,27
"1170","01202",2013,81,12,47,11,8,9,14,37,38,33,4,1,0,5,NA,NA,2,17,21,7,18,9,47,25,39,48,22,38,82,36,7,28,44
"1171","01203",2013,82,12,50,11,6,7,6,31,31,30,1,1,0,0,NA,NA,1,9,21,7,23,19,26,43,25,23,9,8,87,40,8,24,30
"1172","01204",2013,82,7,34,15,19,17,20,47,53,48,5,4,0,5,NA,NA,3,16,36,11,46,35,48,65,32,31,1,10,89,38,12,46,40
"1173","01205",2013,82,3,20,7,23,17,13,38,44,19,37,0,0,0,NA,NA,5,26,39,13,32,31,49,32,17,13,1,14,83,24,14,39,20
"1174","01206",2013,82,8,28,7,12,12,18,33,32,22,9,4,0,15,NA,NA,15,37,30,7,19,16,37,20,28,29,17,26,76,28,8,25,31
"1175","01207",2013,82,10,42,19,14,13,12,56,55,54,2,47,0,5,NA,NA,3,18,30,12,44,45,48,66,40,42,13,11,86,37,13,47,49
"1176","01300",2013,82,7,38,18,15,12,13,60,56,56,3,1,0,5,NA,NA,2,19,36,14,55,54,62,66,27,21,5,11,83,31,15,59,35
"1177","01400",2013,82,8,39,19,17,13,16,56,61,58,2,7,0,15,NA,NA,2,29,51,14,45,38,57,66,40,32,8,19,83,32,16,50,46
"1178","01500",2013,82,7,37,18,14,14,20,58,59,58,3,7,0,5,NA,NA,1,10,40,14,45,51,69,58,36,35,7,14,82,33,15,55,42
"1179","01600",2013,82,6,33,15,16,12,13,48,47,46,1,0,0,15,NA,NA,5,22,37,13,43,43,42,56,22,19,5,2,87,34,14,44,29
"1180","01700",2013,82,11,41,16,13,14,11,45,52,42,8,5,0,40,NA,NA,5,30,40,10,35,26,46,59,35,39,14,25,85,42,12,39,45
"1181","01801",2013,82,16,54,10,6,7,13,31,29,29,1,4,0,0,NA,NA,0,11,13,6,17,13,33,27,32,28,10,20,85,46,7,23,33
"1182","01802",2013,82,13,43,15,11,9,11,41,40,41,2,0,0,5,NA,NA,1,9,23,10,31,25,35,47,31,28,6,10,86,42,11,32,35
"1183","01900",2013,82,12,42,17,15,13,16,54,54,50,6,3,0,25,NA,NA,2,40,44,11,41,31,61,62,40,36,9,21,85,38,13,48,46
"1184","02001",2013,82,11,31,4,9,13,18,28,31,20,12,0,0,5,NA,NA,2,29,17,5,20,11,40,26,25,25,5,25,76,24,6,26,28
"1185","02002",2013,83,13,47,22,13,16,15,61,64,59,3,1,0,10,NA,NA,2,30,39,13,39,35,60,74,51,67,23,41,86,47,14,47,67
"1186","02100",2013,83,13,39,15,14,11,15,48,45,44,5,1,0,5,NA,NA,0,34,45,12,37,30,41,47,25,38,14,12,91,34,14,38,36
"1187","02201",2013,83,6,28,10,10,13,16,39,42,34,6,8,0,0,NA,NA,4,17,34,9,32,30,49,48,28,17,5,15,86,26,10,39,31
"1188","02202",2013,83,7,38,16,14,9,10,42,46,45,0,3,0,5,NA,NA,0,11,39,11,37,37,42,46,30,23,5,14,87,36,12,40,33
"1189","02203",2013,83,7,33,20,20,16,19,61,59,60,2,1,0,15,NA,NA,1,24,40,16,59,55,59,68,26,29,6,10,91,31,17,60,37
"1190","02300",2013,83,12,36,8,5,8,15,34,33,29,2,3,0,10,NA,NA,2,19,12,5,15,6,64,19,27,37,8,61,73,20,5,31,33
"1191","02401",2013,83,6,31,11,11,10,11,37,36,34,4,11,0,0,NA,NA,1,24,22,8,30,33,37,42,21,27,7,9,86,28,9,34,29
"1192","02402",2013,83,6,32,24,21,16,18,69,69,71,1,4,0,10,NA,NA,0,9,47,18,69,55,62,88,29,29,7,11,89,31,19,67,44
"1193","02500",2013,83,5,31,30,28,21,27,94,95,94,3,51,0,20,NA,NA,1,21,74,25,90,84,96,92,39,47,10,14,83,30,27,94,55
"1194","02600",2013,83,6,30,21,16,18,19,66,65,64,2,11,0,0,NA,NA,3,18,64,18,58,43,70,68,32,31,7,11,88,28,20,62,41
"1195","02701",2013,83,11,36,12,10,12,12,40,35,34,6,7,0,10,NA,NA,3,16,21,9,28,32,42,36,25,28,6,15,93,36,9,34,30
"1196","02702",2013,83,13,41,13,15,11,17,43,45,41,3,1,0,0,NA,NA,3,31,25,10,34,36,47,42,29,36,10,18,86,34,11,40,36
"1197","02801",2013,83,19,58,17,9,10,14,48,48,45,3,3,0,35,NA,NA,3,31,28,11,31,28,54,47,38,46,13,29,87,40,11,40,46
"1198","02802",2013,83,17,47,16,14,11,13,52,57,44,14,3,0,0,NA,NA,8,37,36,13,37,30,64,41,38,46,15,39,83,35,14,47,45
"1199","02901",2013,83,15,51,9,12,6,7,31,34,25,7,0,0,0,NA,NA,17,24,23,9,24,15,33,25,22,24,5,12,80,40,10,26,25
"1200","02902",2013,84,15,50,13,10,6,8,43,40,33,9,0,0,5,NA,NA,12,33,35,12,27,28,43,33,27,28,7,14,81,39,13,34,30
"1201","02903",2013,84,18,51,12,10,6,7,41,41,38,4,4,0,0,NA,NA,5,31,33,12,27,12,39,39,29,24,9,9,71,38,13,30,31
"1202","03001",2013,84,27,69,11,7,5,3,29,34,25,5,0,0,0,NA,NA,6,11,20,8,18,11,24,26,31,40,9,14,85,46,9,19,34
"1203","03002",2013,84,28,66,10,5,6,7,31,31,26,5,8,0,5,NA,NA,5,13,28,8,15,10,25,18,34,42,14,22,86,46,9,18,36
"1204","03003",2013,84,23,43,11,9,3,3,39,39,29,11,1,0,0,NA,NA,15,23,49,16,24,13,26,19,21,26,4,9,64,26,18,24,23
"1205","03101",2013,84,23,64,11,8,5,4,28,33,29,1,1,0,0,NA,NA,2,16,34,7,20,9,28,26,30,30,6,19,87,48,8,22,31
"1206","03102",2013,84,27,64,14,12,9,6,46,46,34,9,5,0,25,NA,NA,21,28,34,13,24,12,37,27,45,54,22,29,85,43,14,28,48
"1207","03103",2013,84,38,93,15,7,6,4,40,41,37,2,4,0,0,NA,NA,8,21,20,11,16,6,26,17,47,63,39,25,86,62,11,19,52
"1208","03104",2013,84,50,73,10,7,5,4,31,32,27,3,0,0,5,NA,NA,12,21,30,9,15,6,26,13,30,40,24,20,81,42,10,18,34
"1209","03105",2013,84,37,76,17,12,11,8,50,55,39,11,1,0,15,NA,NA,18,31,29,13,19,7,35,26,60,82,53,65,87,55,14,24,71
"1210","03106",2013,84,25,51,14,19,13,8,46,53,35,14,1,0,0,NA,NA,24,20,41,12,34,24,42,35,41,45,20,16,86,38,14,36,45
"1211","03107",2013,84,33,53,16,19,12,8,51,58,36,28,3,0,0,NA,NA,10,37,43,15,29,18,50,29,52,60,27,35,84,45,16,36,55
"1212","03201",2013,84,60,91,18,8,8,5,46,49,39,1,1,0,5,NA,NA,3,19,34,12,16,5,26,17,63,63,68,51,87,58,13,18,67
"1213","03202",2013,84,47,91,17,7,7,6,46,48,41,2,0,0,0,NA,NA,6,18,27,12,22,11,39,18,54,54,51,39,88,46,13,27,57
"1214","03203",2013,85,29,79,12,6,4,2,31,32,26,1,4,0,0,NA,NA,3,10,19,7,20,8,24,23,36,37,15,11,89,57,8,21,36
"1215","03204",2013,85,30,72,12,11,5,8,36,38,26,6,0,0,0,NA,NA,10,25,21,9,24,12,33,26,36,33,27,18,89,48,10,26,38
"1216","03205",2013,85,27,75,12,9,5,4,35,40,27,11,0,0,0,NA,NA,8,27,20,9,22,11,37,26,39,32,16,12,83,46,10,26,37
"1217","03206",2013,85,20,43,8,17,7,7,38,41,12,33,17,0,5,NA,NA,29,100,45,13,32,16,37,20,24,20,7,9,78,28,14,33,24
"1218","03207",2013,85,23,67,12,7,5,3,32,35,30,1,0,0,0,NA,NA,3,15,27,7,24,13,33,30,28,34,7,4,89,46,8,27,31
"1219","03208",2013,85,27,75,14,9,5,5,38,40,38,1,0,0,0,NA,NA,3,10,30,9,30,6,35,41,34,35,9,8,85,55,10,30,37
"1220","03209",2013,85,28,89,11,6,4,3,31,32,30,0,0,0,0,NA,NA,1,9,16,7,20,8,23,24,36,31,16,16,83,61,8,20,36
"1221","03210",2013,85,27,64,11,8,5,2,30,32,27,5,0,0,0,NA,NA,4,19,15,6,20,9,28,16,35,34,19,15,90,47,7,22,35
"1222","03211",2013,85,24,59,9,8,5,2,27,29,18,10,1,0,5,NA,NA,8,27,13,6,19,12,27,24,29,27,8,10,88,44,7,21,29
