"","Name","Edition","City","Country","Owner","Seeker","Trader"
"1670","[Mug Shot — «Expresso Taster Cup»]","Mini Mugs",NA,"USA",1,5,1
"1671","[Mug Shot — «Kuala Lumpur Prototype»]","Rejected Prototype","Kuala Lumpur","Malaysia",4,9,1
"1672","[Mug Shot — «Quingdao Prototype»]","Rejected Prototype","Quingdao","China",2,9,1
"1673","[Mug Shot — «Beijing Demi Prototype»]","Rejected Prototype","Beijing","China",5,5,2
"1674","[Mug Shot — «Hong Kong Prototype Version 2»]","Rejected Prototype","Hong Kong","China",6,9,2
"1675","[Mug Shot — «Hong Kong Prototype Version 1»]","Rejected Prototype","Hong Kong","China",8,8,1
"1676","[Mug Shot — «Baguio Prototype»]","Rejected Prototype","Baguio","Philippines",8,8,1
"1677","[Mug Shot — «Singapore Prototype»]","Rejected Prototype","Singapore","Singapore",1,11,0
"1678","[Mug Shot — «Taichung Demi Prototype»]","Rejected Prototype","Taichung","Taiwan",4,7,3
"1679","[Mug Shot — «Tainan Prototype»]","Rejected Prototype","Tainan","Taiwan",2,8,1
"1680","[Mug Shot — «Tianjin Prototype»]","Rejected Prototype","Tianjin","China",1,3,1
"1681","[Mug Shot — «Beijing  Prototype»]","Rejected Prototype","Beijing","China",4,3,0
"1682","[Mug Shot — «Mosaic Christmas Tree»]","Christmas Mugs",NA,"USA",1,4,0
"1683","[Mug Shot — «Guiyang Demi»]","08 Icon Edition Mini","Guiyang","China",25,22,5
"1684","[Mug Shot — «2013 Mid Autumn Festival Mug 12oz»]","Asian Artsy Design Mugs",NA,"China",3,0,0
"1685","[Mug Shot — «2013 Autumn Mug 12oz»]","Limited Edition",NA,"China",6,0,1
"1686","[Mug Shot — «Nice - Coat of Arms»]","08 Icon Edition","Nice","France",264,152,19
"1687","[Mug Shot — «Kinmen Store 16oz mug»]","Asian Artsy Design Mugs","Kinmen","Taiwan",19,11,5
"1688","[Mug Shot — «Kinmen Wind Lion Artsy 16oz mug»]","Asian Artsy Design Mugs","Kinmen","Taiwan",26,13,7
"1689","[Mug Shot — «Huwei»]","Asian Artsy Design Mugs",NA,"Taiwan",25,9,5
"1690","[Mug Shot — «Kape Vinta 2014»]","Non-City Tumbler",NA,"Philippines",6,0,0
"1691","[Mug Shot — «Taster Cup Black»]","Mini Mugs",NA,"USA",4,8,1
"1692","[Mug Shot — «Taster Cup Coffee master»]","Mini Mugs",NA,"USA",17,5,5
"1693","[Mug Shot — «Taster Cup»]","Mini Mugs",NA,"USA",10,6,2
"1694","[Mug Shot — «Taster Cup  year 2005»]","Mini Mugs",NA,"USA",9,5,2
"1695","[Mug Shot — «Taster Cup  - Orange»]","Mini Mugs",NA,"USA",8,9,0
"1696","[Mug Shot — «Plastic Cups 20 oz.»]","Other...",NA,"USA",0,1,0
"1697","[Mug Shot — «Jakarta 2014»]","Asian Artsy Design Mugs",NA,"Indonesia",33,10,10
"1698","[Mug Shot — «Indonesia  2014»]","Asian Artsy Design Mugs",NA,"Indonesia",48,10,15
"1699","[Mug Shot — «Canister Year 2006»]","Other...",NA,"USA",6,0,1
"1700","[Mug Shot — «12th Anniversary 2»]","Limited Edition",NA,"Indonesia",8,1,2
"1701","[Mug Shot — «12th Anniversary 1»]","Limited Edition",NA,"Indonesia",6,2,1
"1702","[Mug Shot — «2014 Summer Yellow To Go Glass»]","Limited Edition",NA,"South Korea",6,1,2
"1703","[Mug Shot — «2014 Summer Pink To Go Glass»]","Limited Edition",NA,"South Korea",7,3,2
"1704","[Mug Shot — «2014 Summer Yellow Flower Demi Mug»]","Limited Edition",NA,"South Korea",14,1,3
"1705","[Mug Shot — «2014 Summer Blue Flower Mug»]","Limited Edition",NA,"South Korea",12,0,3
"1706","[Mug Shot — «2014 Summer Mug»]","Limited Edition",NA,"South Korea",29,1,8
"1707","[Mug Shot — «Band of Outsiders Ceramic Tumbler - Multi Color Paint»]","Limited Edition","Various","USA",50,5,7
"1708","[Mug Shot — «Band of Outsiders Ceramic Tumbler - Black Paint»]","Limited Edition","Various","USA",54,5,6
"1709","[Mug Shot — «Muan Jai version 1»]","Asian Artsy Design Mugs",NA,"Thailand",8,5,0
"1710","[Mug Shot — «White Old Logo Mug with swirls»]","Other...",NA,"Thailand",7,1,0
"1711","[Mug Shot — «Fishing Facts»]","Limited Edition",NA,"USA",4,0,0
"1712","[Mug Shot — «Los Angeles Archi Tumbler»]","City Tumbler","Los Angeles","USA",0,2,0
"1713","[Mug Shot — «Guiyang - Jiaxiu Tower»]","08 Icon Edition","Guiyang","China",186,97,23
"1714","[Mug Shot — «Philadelphia Archi tumbler»]","City Tumbler","Philadelphia","USA",1,1,0
"1715","[Mug Shot — «2014 Pink Flower Mug 12oz»]","Other...",NA,"China",3,2,1
"1716","[Mug Shot — «City Tumbler from Bulacan, Philippines»]","City Tumbler","Bulacan","Philippines",11,2,2
"1717","[Mug Shot — «Stainless Steel Starbucks® Tumbler - Pewter, 16 fl oz»]","Non-City Tumbler",NA,"USA",5,0,1
"1718","[Mug Shot — «Stainless Steel Starbucks® Logo Tumbler, 16 fl oz»]","Non-City Tumbler",NA,"USA",8,0,0
"1719","[Mug Shot — «Copper Band Stainless Steel Tumbler, 12 fl oz»]","Non-City Tumbler",NA,"USA",3,0,0
"1720","[Mug Shot — «Chicago Archi Tumbler»]","City Tumbler","Chicago","USA",0,2,0
"1721","[Mug Shot — «Washington Archi Tumbler»]","City Tumbler","Washington","USA",1,2,0
"1722","[Mug Shot — «Colorado Archi Tumbler»]","City Tumbler","Colorado","USA",0,2,0
"1723","[Mug Shot — «Seattle Archi Tumbler»]","City Tumbler","Seattle","USA",1,1,0
"1724","[Mug Shot — «Portland Archi Tumbler»]","City Tumbler","Portland","USA",2,1,0
"1725","[Mug Shot — «Orlando Archi Tumbler»]","City Tumbler","Orlando","USA",0,1,0
"1726","[Mug Shot — «Atlanta Archi Tumbler»]","City Tumbler","Atlanta","USA",0,0,0
"1727","[Mug Shot — «2014 Brezza Blend Glass»]","Limited Edition","Various","Taiwan",7,4,0
"1728","[Mug Shot — «Hawaii Volcanoes Handle Mug 8oz»]","Limited Edition","Hawaii","USA",23,5,4
"1729","[Mug Shot — «Italia II 2002»]","02 Italian Romance Series",NA,"Italy",7,17,0
"1730","[Mug Shot — «Hawaii Wave Handle Mug 8oz»]","Limited Edition","Hawaii","USA",22,2,2
"1731","[Mug Shot — «2014 White Relief Spring Mug 12 oz»]","Asian Artsy Design Mugs","Various","China",3,2,0
"1732","[Mug Shot — «2014 Green Handle Spring Mug 12 oz»]","Asian Artsy Design Mugs","Various","China",5,1,1
"1733","[Mug Shot — «2014 Pink Flowers Spring Mug 14oz»]","Asian Artsy Design Mugs","Various","China",3,2,1
"1734","[Mug Shot — «Starbucks misaine etched mug»]","Limited Edition",NA,"USA",2,3,0
"1735","[Mug Shot — «Egypt 2 - Made in China 2009»]","94 CITY MUG Collector Seris",NA,"Egypt",12,5,2
"1736","[Mug Shot — «2014 Summer Logo Orange interior Mug 12oz»]","Limited Edition","Various","Germany",4,1,0
"1737","[Mug Shot — «2014 Summer Logo Purple Interior Mug 12oz»]","Limited Edition","Various","Germany",6,3,0
"1738","[Mug Shot — «Qatar 4- Made in China 2009»]","94 CITY MUG Collector Seris",NA,"Qatar",14,5,0
"1739","[Mug Shot — «2014 White Summer Love Relief Mug»]","Limited Edition","Various","Taiwan",5,2,2
"1740","[Mug Shot — «2014 Red Summer Love Relief Mug»]","Limited Edition","Various","Taiwan",5,1,1
"1741","[Mug Shot — «2014 Orange Interior Summer Mug»]","Limited Edition","Various","Taiwan",7,1,3
"1742","[Mug Shot — «2014 Light Blue Beach Mug»]","Limited Edition","Various","Taiwan",6,0,3
"1743","[Mug Shot — «2014 Sun Shade Beach Mug»]","Limited Edition","Various","Taiwan",5,1,3
"1744","[Mug Shot — «2014 Summer Waterdrops Mug»]","Limited Edition","Various","Taiwan",4,3,2
"1745","[Mug Shot — «Summer Logo Mug with Cream Lid»]","Limited Edition","Various","Taiwan",15,1,1
"1746","[Mug Shot — «12 Oz Logo Mug Red Interior»]","Limited Edition",NA,"China",6,0,0
"1747","[Mug Shot — «2013 Valentine's Day White Heart»]","Holiday Mugs",NA,"China",1,2,0
"1748","[Mug Shot — «Spelling Bee 2006 ""Pococurante""»]","Limited Edition","Various","USA",2,0,0
"1749","[Mug Shot — «Spelling Bee 2006 ""Logorrhea""»]","Limited Edition","Various","USA",2,1,0
"1750","[Mug Shot — «Spelling Bee 2006 ""Meticulosity""»]","Limited Edition","Various","USA",2,1,0
"1751","[Mug Shot — «Spelling Bee 2006 ""Eudaemonic""»]","Limited Edition","Various","USA",2,0,0
"1752","[Mug Shot — «Orange Pumpkin Barista 2003»]","03 Barista series","Various","USA",3,1,0
"1753","[Mug Shot — «Green Pumpkin Barista 2003»]","03 Barista series","Various","USA",3,0,0
"1754","[Mug Shot — «Cream Pumpkin Barista 2003»]","03 Barista series","Various","USA",3,0,0
"1755","[Mug Shot — «Colombia - Cumbia Dance»]","08 Icon Edition",NA,"Colombia",204,162,22
"1756","[Mug Shot — «2003 Leadership Conference Demitasse»]","Mini Mugs","Seattle","USA",5,2,0
"1757","[Mug Shot — «2007 Blue Striped Demitasse Cup»]","Mini Mugs","Various","USA",2,1,0
"1758","[Mug Shot — «2007 Green Striped Demitasse Cup»]","Mini Mugs","Various","USA",2,1,0
"1759","[Mug Shot — «2004 At Home Demitasse Cup»]","Mini Mugs","Various","USA",1,1,0
"1760","[Mug Shot — «Christmas Shotglass; Christmas Tree»]","Other...","Various","USA",1,2,0
"1761","[Mug Shot — «Christmas Shotglass: Star»]","Other...","Various","USA",0,2,0
"1762","[Mug Shot — «Busan 20 oz»]","Asian Artsy Design Mugs","Busan","South Korea",10,8,1
"1763","[Mug Shot — «Light Blue Auckland»]","94 CITY MUG Collector Seris","Auckland","New Zealand",9,10,0
"1764","[Mug Shot — «2013 Valentine's Day Pink Heart»]","Holiday Mugs",NA,"China",1,2,0
"1765","[Mug Shot — «2014 Spring Floral Mug Blue Interior 16oz»]","Other...",NA,"China",7,1,2
"1766","[Mug Shot — «Stainless Steel Red Silver Tumbler 8oz»]","Non-City Tumbler","Various","USA",4,0,0
"1767","[Mug Shot — «Stainless Steel Gradient Purple Logo Tumbler 16oz»]","Non-City Tumbler","Various","Germany",5,0,0
"1768","[Mug Shot — «Stainless Steel Diamond Pattern Tumbler 8oz»]","Non-City Tumbler","Various","USA",4,0,0
"1769","[Mug Shot — «2014 Stainless Steel Cold-to-Go Cup 16oz»]","Limited Edition","Various","USA",8,0,1
"1770","[Mug Shot — «2014 Yellow Interior Double-Walled Glass»]","Other...","Various","South Korea",5,1,2
"1771","[Mug Shot — «2014 Large Double-Walled Logo Glass»]","Other...","Various","South Korea",5,1,2
"1772","[Mug Shot — «Aarhus - City Hall»]","08 Icon Edition","Aarhus","Denmark",247,122,18
"1773","[Mug Shot — «Taichung Drive-Through mug»]","Other...","Taichung","Taiwan",29,4,10
"1774","[Mug Shot — «Hawaii Ceramic Tumbler»]","Non-City Tumbler","Hawaii","USA",26,5,1
"1775","[Mug Shot — «Hammered Barrel Mug,14fl oz.»]","Limited Edition","n/a","USA",7,0,0
"1776","[Mug Shot — «2014 Camp Zama Mainstreet Xpresso»]","Limited Edition","Camp Zama","Japan",11,3,1
"1777","[Mug Shot — «Nordstrom Blend»]","Coffee Blend Series",NA,"USA",2,2,0
"1778","[Mug Shot — «Japan Ethiopia Taster cup»]","Mini Mugs",NA,"Japan",7,6,0
"1779","[Mug Shot — «Swirl Mug Butter 12oz»]","Limited Edition","Various","USA",6,1,2
"1780","[Mug Shot — «Swirl Mug Berry 12oz»]","Limited Edition","Various","USA",7,0,2
"1781","[Mug Shot — «Seaglass Stacking Mug 14oz»]","Limited Edition","Various","USA",16,0,2
"1782","[Mug Shot — «Stacking Mug Sand 14oz»]","Limited Edition","Various","USA",12,0,2
"1783","[Mug Shot — «Sample 2002 Proudly Brew Mug»]","Rejected Prototype",NA,"USA",1,1,0
"1784","[Mug Shot — «We Proudly Brew Sample by Delco»]","Rejected Prototype",NA,"USA",1,1,0
"1785","[Mug Shot — «Oprah Chai Tea Tumbler»]","Other...","Various","USA",2,1,0
"1786","[Mug Shot — «8 oz. Made in USA We Proudly Brew»]","Limited Edition","Various","USA",2,2,0
"1787","[Mug Shot — «Peacock Stacking Mug, 14 fl oz»]","Limited Edition",NA,"USA",14,0,1
"1788","[Mug Shot — «You Are Here in Alabama»]","13 You Are Here Series","Alabama","USA",227,121,17
"1789","[Mug Shot — «Manila 2 Tumbler - Kalesa»]","Icon Tumbler","Manila","Philippines",24,2,4
"1790","[Mug Shot — «Wuhu - Jiuzi Sculpture»]","08 Icon Edition","Wuhu","China",203,96,28
"1791","[Mug Shot — «You Are Here in Tennessee»]","13 You Are Here Series",NA,"USA",258,116,18
"1792","[Mug Shot — «Yaroslavl - Yaroslav the Wise Statue»]","08 Icon Edition","Yaroslavl","Russia",218,132,26
"1793","[Mug Shot — «You Are Here in Kentucky»]","13 You Are Here Series",NA,"USA",232,111,15
"1794","[Mug Shot — «2014 Tung Flower Stainless Steel Troy Tumbler 16oz»]","Non-City Tumbler","Various","Taiwan",4,2,0
"1795","[Mug Shot — «Claude Monet watercolor style, Bridge and Castle painting»]","Limited Edition",NA,"USA",2,2,0
"1796","[Mug Shot — «2014 Yellow Swirl mug»]","Limited Edition","Various","South Korea",9,0,3
"1797","[Mug Shot — «Your success is our future»]","Limited Edition","Various","USA",2,1,0
"1798","[Mug Shot — «Travis Air Force Base»]","Limited Edition",NA,"USA",1,13,0
"1799","[Mug Shot — «""ONWARD""»]","Limited Edition","Various","USA",3,3,1
"1800","[Mug Shot — «Online Store Mug»]","Limited Edition","Various","Taiwan",11,1,4
"1801","[Mug Shot — «Taiwan artsy series 3oz demi Tamsui»]","Mini Mugs","Taipei","Taiwan",34,4,8
"1802","[Mug Shot — «Taiwan artsy series 3oz demi Sun Moon Lake»]","Other...","Nantou","Taiwan",33,2,10
"1803","[Mug Shot — «Taiwan artsy series 3oz demi Kenting»]","Other...","Pingdong","Taiwan",34,3,11
"1804","[Mug Shot — «Taiwan artsy series 3oz demi Jiaoxi»]","Other...","Ilan","Taiwan",33,1,10
"1805","[Mug Shot — «Taiwan artsy series 3oz demi Alishan»]","Other...","Chiai","Taiwan",33,1,8
"1806","[Mug Shot — «Taiwan artsy series 16oz Jiaoxi»]","Other...","Ilan","Taiwan",29,4,9
"1807","[Mug Shot — «Taiwan artsy series 16oz Alishan»]","Other...","Chiai","Taiwan",31,4,10
"1808","[Mug Shot — «Taiwan artsy series 16oz Sun Moon Lake»]","Other...","Nantou","Taiwan",32,6,11
"1809","[Mug Shot — «Taiwan artsy series 16oz Kenting»]","Other...","Pingdong","Taiwan",29,6,10
"1810","[Mug Shot — «Taiwan artsy series 16oz Tamsui»]","Other...","Taipei","Taiwan",31,5,10
"1811","[Mug Shot — «High Mountain Tea Mug 16oz»]","Limited Edition","Various","Taiwan",2,1,0
"1812","[Mug Shot — «2014 Brown Swirl mug 12 oz»]","Limited Edition","Various","Taiwan",5,0,1
"1813","[Mug Shot — «2014 White Stackable Patterned Mug 14 oz»]","Limited Edition","Various","Taiwan",7,0,0
"1814","[Mug Shot — «16th Anniversary Exclusive Mug with Coaster ( not the whole set!)»]","Limited Edition","Various","Taiwan",10,0,3
"1815","[Mug Shot — «Logo Mug with Cream Lid and Spoon»]","Limited Edition","Various","Taiwan",20,2,5
"1816","[Mug Shot — «2014 Dragonboat Festival Light Blue Mug»]","Asian Artsy Design Mugs","Various","Taiwan",7,1,1
"1817","[Mug Shot — «2014 Dragonboat Festival Orange Mug»]","Asian Artsy Design Mugs","Various","Taiwan",7,0,1
"1818","[Mug Shot — «Taiwan Mini Relief Mug»]","Relief Series",NA,"Taiwan",71,16,15
"1819","[Mug Shot — «Faceted Orange Demi Mug»]","Limited Edition",NA,"South Korea",11,1,4
"1820","[Mug Shot — «Faceted Blue Mug»]","Limited Edition",NA,"South Korea",9,1,4
"1821","[Mug Shot — «2004 International Ambassador Espresso Cup»]","Mini Mugs","Greenville","USA",3,3,0
"1822","[Mug Shot — «Thailand Elephants - version 2»]","Asian Artsy Design Mugs",NA,"Thailand",4,10,0
"1823","[Mug Shot — «2010 Winter Mug 12 Oz»]","Limited Edition",NA,"China",3,1,0
"1824","[Mug Shot — «2011 Halloween Mug 10 Oz»]","Holiday Mugs",NA,"China",3,2,1
"1825","[Mug Shot — «Vienesse  Blend Coffee»]","Coffee Blend Series",NA,"USA",4,0,0
"1826","[Mug Shot — «2011 Christmas Ornaments 12oz»]","Christmas Mugs",NA,"China",5,1,1
"1827","[Mug Shot — «Bahrain - Made in Thailand 2009»]","Rejected Prototype",NA,"Bahrain",5,15,0
"1828","[Mug Shot — «2014 Mainstreet XPresso; Yokota Base»]","Limited Edition","Yokota Air Base","Japan",3,7,0
"1829","[Mug Shot — «2014 Mainstreet XPresso: Camp Zama»]","Limited Edition","Camp Zama","Japan",12,6,1
"1830","[Mug Shot — «2014 7oz Abbey Mug: Light Blue»]","Limited Edition","Taipei","Taiwan",11,0,3
"1831","[Mug Shot — «2014 7oz Abbey Mug: Lavender»]","Limited Edition","Taipei","Taiwan",11,2,3
"1832","[Mug Shot — «2014 7 oz Abbey Mug: Light Green»]","Limited Edition","Taipei","Taiwan",11,3,3
"1833","[Mug Shot — «2014 Coffee Journey - Taiwan - Black Version»]","Limited Edition","Taiwan","Taiwan",18,1,6
"1834","[Mug Shot — «Amsterdam - Made in England, 2002»]","94 CITY MUG Collector Seris","Amsterdam","Netherlands",17,8,0
"1835","[Mug Shot — «Embossed Demitasse cup»]","Mini Mugs","USA","USA",9,3,1
"1836","[Mug Shot — «1991 Starbucks Statue of Liberty French Roast Mug»]","Coffee Blend Series",NA,"USA",4,3,0
"1837","[Mug Shot — «Roppongi Hills 11st Anniversary»]","Starbucks Anniversary Mugs","Roppongi, Tokyo","Japan",30,7,2
"1838","[Mug Shot — «Taiwan three line 10oz mug»]","Limited Edition",NA,"Taiwan",11,2,3
"1839","[Mug Shot — «2014 7 Oz. Abbey Mug: Pink»]","Limited Edition","Taipei","Taiwan",11,4,3
"1840","[Mug Shot — «2014 7oz Abbey Mug: Orange»]","Limited Edition","Taipei","Taiwan",11,0,3
"1841","[Mug Shot — «2014 7oz Abbey Mug: Yellow»]","Limited Edition","Taipei","Taiwan",11,0,3
"1842","[Mug Shot — «Starbucks Reserve Taster cup»]","Mini Mugs",NA,"USA",9,14,0
"1843","[Mug Shot — «2014 Blue Handle Spring Flower Mug»]","Asian Artsy Design Mugs","Various","China",3,1,1
"1844","[Mug Shot — «2014 Green Handle Spring Flower Mug 14oz»]","Asian Artsy Design Mugs","Various","China",3,2,0
"1845","[Mug Shot — «2014 Pink Interior Spring Flower Mug 14oz»]","Asian Artsy Design Mugs","Various","China",2,2,0
"1846","[Mug Shot — «2014 Blue Interior Spring Flower Mug 14oz»]","Asian Artsy Design Mugs","Various","China",2,2,0
"1847","[Mug Shot — «Taiwan Relief Mug»]","Relief Series",NA,"Taiwan",136,25,22
"1848","[Mug Shot — «Starbucks Tribute mug»]","Limited Edition","Seoul","South Korea",20,6,4
"1849","[Mug Shot — «Black Cork Mug 18oz»]","Limited Edition",NA,"China",5,0,2
"1850","[Mug Shot — «Ethiopia Sidamo»]","Coffee Blend Series",NA,"USA",5,2,0
"1851","[Mug Shot — «2004 8 Oz. Valentine Tumbler»]","Non-City Tumbler","Various","USA",2,1,0
"1852","[Mug Shot — «2007 8 Oz. Christmas Penguin Tumbler»]","Non-City Tumbler","Various","USA",1,0,0
"1853","[Mug Shot — «Shanghai Tumbler Blue/White»]","City Tumbler","Shanghai","China",7,3,1
"1854","[Mug Shot — «2013 Valentine's Day Relief Hearts Mug 12oz»]","Holiday Mugs",NA,"China",2,1,0
"1855","[Mug Shot — «Spangdahlem - Cochem Imperial Castle»]","08 Icon Edition","Spangdahlem","Germany",320,91,58
"1856","[Mug Shot — «Indonesian Coffees from Starbucks»]","Coffee Blend Series",NA,"USA",10,1,0
"1857","[Mug Shot — «2014 Green Tung Flower Demitasse 3oz»]","Asian Artsy Design Mugs","Various","Taiwan",14,1,3
"1858","[Mug Shot — «2014 Green Tung Flower Mug 16oz»]","Asian Artsy Design Mugs","Various","Taiwan",8,2,3
"1859","[Mug Shot — «2014 Orange Tung Flower Mug 14oz»]","Asian Artsy Design Mugs","Various","Taiwan",5,2,2
"1860","[Mug Shot — «2014 Blue Relief Tung Flower Mug 14oz»]","Asian Artsy Design Mugs","Various","Taiwan",8,4,3
"1861","[Mug Shot — «Taiwan 16th Anniversary set»]","Starbucks Anniversary Mugs",NA,"Taiwan",14,2,2
"1862","[Mug Shot — «Whole Bean Coffee»]","Mini Mugs",NA,"USA",1,8,0
"1863","[Mug Shot — «2014 Green Spring Relief Mug 12 oz»]","Asian Artsy Design Mugs","Various","China",5,2,2
"1864","[Mug Shot — «2014 Pink Spring Relief mug 12 oz»]","Asian Artsy Design Mugs","Various","China",4,0,1
"1865","[Mug Shot — «Taiwan First Drive Thru store mug»]","Limited Edition","Tainan","Taiwan",27,6,8
"1866","[Mug Shot — «Bergen - Edvard Grieg»]","08 Icon Edition","Bergen","Norway",265,140,14
"1867","[Mug Shot — «Wuxi,China,City Tumbler»]","City Tumbler","Wuxi","China",6,1,1
"1868","[Mug Shot — «Monaco - Monaco-Ville»]","08 Icon Edition",NA,"Monaco",301,166,27
"1869","[Mug Shot — «House Blend»]","Coffee Blend Series",NA,"USA",3,0,0
"1870","[Mug Shot — «Dubai - Prototype»]","Rejected Prototype","Dubai","United Arab Emirates",0,10,0
"1871","[Mug Shot — «Americano Mug»]","Limited Edition","Various","Japan",19,6,3
"1872","[Mug Shot — «Latte Mug»]","Limited Edition","Various","Japan",17,6,2
