"OPEID","Name","Address","City","State","State Desc","Zip Code","Zip Ext","Program Length","Sch Type","Year 1","Num 1","Denom 1","DRate 1","PRate 1","Ethnic Code","Cong Dis","Region","Average or Greater Than 30","Year 2","Num 2","Denom 2","DRate 2","PRate 2","Year 3","Num 3","Denom 3","DRate 3","PRate 3"
"003451","COASTAL CAROLINA UNIVERSITY","103 TOM TROUT DRIVE","CONWAY","SC","SOUTH CAROLINA","29526","8428","8","1","2012","213","2310","9.2","A","5","01","04","0","2011","229","2141","10.6","A","2010","135","1749","7.7","A"
"003453","UNIVERSITY OF SOUTH CAROLINA - LANCASTER","476 HUBBARD DRIVE","LANCASTER","SC","SOUTH CAROLINA","29721","0889","6","1","2012","81","394","20.5","A","5","05","04","0","2011","61","359","16.9","A","2010","44","293","15","A"
"003454","UNIVERSITY OF SOUTH CAROLINA - SALKEHATCHIE","465 JAMES BRANDT BOULEVARD","ALLENDALE","SC","SOUTH CAROLINA","29810","0617","6","1","2012","157","604","25.9","A","5","02","04","0","2011","87","404","21.5","A","2010","59","321","18.3","A"
"003455","VOORHEES COLLEGE","481 PORTER ROAD","DENMARK","SC","SOUTH CAROLINA","29042","0000","6","2","2012","62","285","21.7","A","2","06","04","0","2011","59","330","17.8","A","2010","52","250","20.8","A"
"003456","WINTHROP UNIVERSITY","701 OAKLAND AVENUE","ROCK HILL","SC","SOUTH CAROLINA","29733","0001","8","1","2012","97","1575","6.1","A","5","05","04","0","2011","142","1526","9.3","A","2010","127","1420","8.9","A"
"003457","WOFFORD COLLEGE","429 NORTH CHURCH STREET","SPARTANBURG","SC","SOUTH CAROLINA","29303","3663","6","2","2012","5","217","2.3","A","5","04","04","0","2011","5","190","2.6","A","2010","1","131","0.7","A"
"003458","AUGUSTANA COLLEGE","2001 SOUTH SUMMIT AVENUE","SIOUX FALLS","SD","SOUTH DAKOTA","57197","0001","8","2","2012","15","482","3.1","A","5","AL","08","0","2011","15","453","3.3","A","2010","10","413","2.4","A"
"003459","BLACK HILLS STATE UNIVERSITY","1200 UNIVERSITY AVENUE             UNIT 9502","SPEARFISH","SD","SOUTH DAKOTA","57799","9502","8","1","2012","99","1235","8","A","5","AL","08","0","2011","98","1214","8","A","2010","98","1008","9.7","A"
"003461","DAKOTA WESLEYAN UNIVERSITY","1200 WEST UNIVERSITY AVENUE","MITCHELL","SD","SOUTH DAKOTA","57301","4398","8","2","2012","28","322","8.6","A","5","AL","08","0","2011","36","307","11.7","A","2010","29","243","11.9","A"
"003463","DAKOTA STATE UNIVERSITY","820 NORTH WASHINGTON","MADISON","SD","SOUTH DAKOTA","57042","1799","8","1","2012","37","664","5.5","A","5","AL","08","0","2011","52","569","9.1","A","2010","49","450","10.8","A"
"003465","MOUNT MARTY COLLEGE","1105 WEST 8TH STREET","YANKTON","SD","SOUTH DAKOTA","57078","3724","8","2","2012","29","328","8.8","A","5","AL","08","0","2011","25","305","8.1","A","2010","29","307","9.4","A"
"003466","NORTHERN STATE UNIVERSITY","1200 SOUTH JAY STREET","ABERDEEN","SD","SOUTH DAKOTA","57401","7198","8","1","2012","65","678","9.5","A","5","AL","08","0","2011","63","561","11.2","A","2010","62","539","11.5","A"
"003467","PRESENTATION COLLEGE","1500 NORTH MAIN STREET","ABERDEEN","SD","SOUTH DAKOTA","57401","1299","6","2","2012","22","281","7.8","A","5","AL","08","0","2011","29","280","10.3","A","2010","29","269","10.7","A"
"003469","UNIVERSITY OF SIOUX FALLS","1101 WEST 22ND STREET","SIOUX FALLS","SD","SOUTH DAKOTA","57105","1699","8","2","2012","28","494","5.6","A","5","AL","08","0","2011","19","437","4.3","A","2010","29","421","6.8","A"
"003470","SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOGY","501 EAST SAINT JOSEPH STREET","RAPID CITY","SD","SOUTH DAKOTA","57701","3995","8","1","2012","21","428","4.9","A","5","SD","08","0","2011","23","456","5","A","2010","18","316","5.6","A"
"003471","SOUTH DAKOTA STATE UNIVERSITY","222 ADMINISTRATION LANE","BROOKINGS","SD","SOUTH DAKOTA","57007","2298","8","1","2012","150","3259","4.6","P","5","AL","08","0","2011","125","2958","4.2","P","2010","136","2631","5.1","P"
"003474","UNIVERSITY OF SOUTH DAKOTA","414 EAST CLARK STREET","VERMILLION","SD","SOUTH DAKOTA","57069","2390","8","1","2012","172","2617","6.5","P","5","AL","08","0","2011","161","2512","6.4","P","2010","188","2203","8.5","P"
"003477","AQUINAS COLLEGE","4210 HARDING PIKE","NASHVILLE","TN","TENNESSEE","37205","2086","8","2","2012","12","314","3.8","A","5","05","04","0","2011","25","312","8","A","2010","27","346","7.8","A"
"003478","AUSTIN PEAY STATE UNIVERSITY","601 COLLEGE STREET","CLARKSVILLE","TN","TENNESSEE","37044","0002","8","1","2012","368","3242","11.3","A","5","08","04","0","2011","388","2830","13.7","A","2010","389","2612","14.8","A"
"003479","BELMONT UNIVERSITY","1900 BELMONT BOULEVARD","NASHVILLE","TN","TENNESSEE","37212","3757","8","2","2012","25","1202","2","A","5","05","04","0","2011","22","1103","1.9","A","2010","38","997","3.8","A"
"003480","BETHEL UNIVERSITY","325 CHERRY AVENUE","MCKENZIE","TN","TENNESSEE","38201","1705","8","2","2012","213","1630","13","A","5","08","04","0","2011","140","1371","10.2","A","2010","141","979","14.4","A"
"003481","CARSON - NEWMAN UNIVERSITY","1646 RUSSELL AVENUE","JEFFERSON CITY","TN","TENNESSEE","37760","2204","8","2","2012","56","597","9.3","A","5","03","04","0","2011","68","658","10.3","A","2010","61","538","11.3","A"
"003482","CHRISTIAN BROTHERS UNIVERSITY","650 EAST PARKWAY SOUTH","MEMPHIS","TN","TENNESSEE","38104","5581","8","2","2012","37","524","7","A","5","09","04","0","2011","37","510","7.2","A","2010","46","479","9.6","A"
"003483","COLUMBIA STATE COMMUNITY COLLEGE","1665 HAMPSHIRE PIKE","COLUMBIA","TN","TENNESSEE","38401","5653","5","1","2012","118","771","15.3","A","5","04","04","0","2011","128","719","17.8","A","2010","115","673","17","A"
"003484","COVENANT COLLEGE","14049 SCENIC HIGHWAY","LOOKOUT MOUNTAIN","GA","GEORGIA","30750","4164","8","2","2012","13","353","3.6","A","5","10","04","0","2011","12","360","3.3","A","2010","22","367","5.9","A"
"003485","CUMBERLAND UNIVERSITY","ONE CUMBERLAND SQUARE","LEBANON","TN","TENNESSEE","37087","3554","8","2","2012","25","411","6","A","5","05","04","0","2011","39","463","8.4","A","2010","54","458","11.7","A"
"003486","LIPSCOMB UNIVERSITY","ONE UNIVERSITY PARK DRIVE","NASHVILLE","TN","TENNESSEE","37204","3951","8","2","2012","48","970","4.9","A","5","05","04","0","2011","29","825","3.5","A","2010","42","758","5.5","A"
"003487","EAST TENNESSEE STATE UNIVERSITY","LAKE STREET","JOHNSON CITY","TN","TENNESSEE","37614","2857","8","1","2012","397","3409","11.6","P","5","01","04","0","2011","370","2977","12.4","P","2010","355","2732","12.9","P"
"003490","FISK UNIVERSITY","1000 17TH AVENUE NORTH","NASHVILLE","TN","TENNESSEE","37208","3045","8","2","2012","24","203","11.8","A","2","05","04","0","2011","26","250","10.4","A","2010","48","206","23.3","A"
"003492","FREED HARDEMAN UNIVERSITY","158 EAST MAIN STREET","HENDERSON","TN","TENNESSEE","38340","2399","8","2","2012","35","656","5.3","A","5","07","04","0","2011","53","641","8.2","A","2010","79","597","13.2","A"
"003494","HIWASSEE COLLEGE","225 HIWASSEE COLLEGE DRIVE","MADISONVILLE","TN","TENNESSEE","37354","4001","6","2","2012","26","122","21.3","A","5","02","04","0","2011","22","58","37.9","A","2010","11","53","20.7","A"
"003495","JOHNSON UNIVERSITY","7900 JOHNSON DRIVE","KNOXVILLE","TN","TENNESSEE","37998","9775","8","2","2012","25","326","7.6","P","5","02","04","0","2011","22","295","7.4","P","2010","15","219","6.8","A"
"003496","KING UNIVERSITY","1350 KING COLLEGE ROAD","BRISTOL","TN","TENNESSEE","37620","2699","8","2","2012","37","651","5.6","A","5","01","04","0","2011","32","578","5.5","A","2010","42","503","8.3","A"
"003499","LANE COLLEGE","545 LANE AVENUE","JACKSON","TN","TENNESSEE","38301","4598","6","2","2012","121","917","13.1","A","2","08","04","0","2011","104","802","12.9","A","2010","133","668","19.9","A"
"003500","LEE UNIVERSITY","1120 NORTH OCOEE STREET","CLEVELAND","TN","TENNESSEE","37311","4475","8","2","2012","95","1154","8.2","A","5","03","04","0","2011","117","1030","11.3","A","2010","122","945","12.9","A"
"003501","LEMOYNE - OWEN COLLEGE","807 WALKER AVENUE","MEMPHIS","TN","TENNESSEE","38126","6510","6","2","2012","109","525","20.7","A","2","09","04","0","2011","83","435","19","A","2010","61","282","21.6","A"
"003502","LINCOLN MEMORIAL UNIVERSITY","6965 CUMBERLAND GAP PARKWAY","HARROGATE","TN","TENNESSEE","37752","7920","8","2","2012","67","1828","3.6","A","5","03","04","0","2011","87","1628","5.3","A","2010","119","1425","8.3","A"
"003504","MARTIN METHODIST COLLEGE","433 WEST MADISON STREET","PULASKI","TN","TENNESSEE","38478","2799","8","2","2012","58","384","15.1","A","5","04","04","0","2011","78","358","21.7","A","2010","64","288","22.2","A"
"003505","MARYVILLE COLLEGE","502 EAST LAMAR ALEXANDER PARKWAY","MARYVILLE","TN","TENNESSEE","37804","5907","6","2","2012","23","343","6.7","A","5","02","04","0","2011","19","327","5.8","A","2010","25","284","8.8","A"
"003506","MEHARRY MEDICAL COLLEGE","1005 DOCTOR D B TODD  BOULEVARD","NASHVILLE","TN","TENNESSEE","37208","3599","8","2","2012","10","221","4.5","P","2","05","04","0","2011","6","176","3.4","P","2010","9","157","5.7","P"
"003507","MEMPHIS COLLEGE OF ART","1930 POPLAR AVENUE","MEMPHIS","TN","TENNESSEE","38104","2764","8","2","2012","15","134","11.1","A","5","09","04","0","2011","22","132","16.6","A","2010","15","92","16.3","A"
"003509","UNIVERSITY OF MEMPHIS (THE)","SOUTHERN AVENUE","MEMPHIS","TN","TENNESSEE","38152","4611","8","1","2012","573","5816","9.8","A","5","09","04","0","2011","629","5068","12.4","A","2010","538","4434","12.1","A"
"003510","MIDDLE TENNESSEE STATE UNIVERSITY","1301 EAST MAIN STREET","MURFREESBORO","TN","TENNESSEE","37132","3754","8","1","2012","628","6693","9.3","A","5","06","04","0","2011","687","5897","11.6","A","2010","689","5367","12.8","A"
"003511","MILLIGAN COLLEGE","ONE BLOWERS BOULEVARD","MILLIGAN COLLEGE","TN","TENNESSEE","37682","4001","8","2","2012","21","380","5.5","P","5","01","04","0","2011","9","311","2.8","A","2010","24","310","7.7","A"
"003517","SOUTHERN COLLEGE OF OPTOMETRY","1245 MADISON AVENUE","MEMPHIS","TN","TENNESSEE","38104","2222","7","2","2012","0","119","0","P","5","09","04","0","2011","0","127","0","P","2010","1","123","0.8","P"
"003518","SOUTHERN ADVENTIST UNIVERSITY","4881 TAYLOR CIRCLE","COLLEGEDALE","TN","TENNESSEE","37315","0370","8","2","2012","32","726","4.4","A","5","03","04","0","2011","39","615","6.3","A","2010","45","534","8.4","A"
"003519","RHODES COLLEGE","2000 NORTH PARKWAY","MEMPHIS","TN","TENNESSEE","38112","1690","8","2","2012","10","246","4","A","5","09","04","0","2011","9","212","4.2","A","2010","6","212","2.8","A"
"003522","TENNESSEE STATE UNIVERSITY","3500 JOHN A. MERRITT BOULEVARD","NASHVILLE","TN","TENNESSEE","37209","1561","8","1","2012","366","3026","12","P","2","05","04","0","2011","322","2782","11.5","P","2010","345","2550","13.5","P"
"003523","TENNESSEE TECHNOLOGICAL UNIVERSITY","1000 NORTH DIXIE AVENUE","COOKEVILLE","TN","TENNESSEE","38505","0001","8","1","2012","184","2327","7.9","A","5","06","04","0","2011","185","2125","8.7","A","2010","165","1991","8.2","A"
"003524","TENNESSEE TEMPLE UNIVERSITY","1815 UNION AVENUE","CHATTANOOGA","TN","TENNESSEE","37404","3587","8","2","2012","139","466","29.8","P","5","03","04","0","2011","101","397","25.4","P","2010","55","235","23.4","P"
"003525","TENNESSEE WESLEYAN COLLEGE","204 EAST COLLEGE STREET","ATHENS","TN","TENNESSEE","37371","0040","8","2","2012","30","362","8.2","A","5","02","04","0","2011","28","293","9.5","A","2010","30","289","10.3","A"
"003526","TREVECCA NAZARENE UNIVERSITY","333 MURFREESBORO ROAD","NASHVILLE","TN","TENNESSEE","37210","2877","8","2","2012","37","904","4","A","5","05","04","0","2011","39","895","4.3","A","2010","59","827","7.1","A"
"003527","TUSCULUM COLLEGE","60 SHILOH ROAD","GREENEVILLE","TN","TENNESSEE","37743","0001","8","2","2012","81","752","10.7","A","5","01","04","0","2011","88","768","11.4","A","2010","103","816","12.6","A"
"003528","UNION UNIVERSITY","1050 UNION UNIVERSITY DRIVE","JACKSON","TN","TENNESSEE","38305","3697","8","2","2012","40","1127","3.5","A","5","08","04","0","2011","41","999","4.1","A","2010","65","886","7.3","A"
"003529","UNIVERSITY OF TENNESSEE - CHATTANOOGA","615 MCCALLIE AVENUE                DEPT.4805","CHATTANOOGA","TN","TENNESSEE","37403","2598","8","1","2012","161","2324","6.9","P","5","03","04","0","2011","182","2041","8.9","P","2010","200","1890","10.5","P"
"003530","UNIVERSITY OF TENNESSEE","800 ANDY HOLT AVENUE","KNOXVILLE","TN","TENNESSEE","37996","0150","8","1","2012","306","5547","5.5","P","5","02","04","0","2011","316","5260","6","P","2010","397","4866","8.1","P"
"003531","UNIVERSITY OF TENNESSEE - MARTIN","325 ADMINISTRATION","MARTIN","TN","TENNESSEE","38238","0002","8","1","2012","193","1814","10.6","A","5","08","04","0","2011","223","1698","13.1","A","2010","199","1364","14.5","A"
"003534","UNIVERSITY OF THE SOUTH (THE)","735 UNIVERSITY AVENUE","SEWANEE","TN","TENNESSEE","37383","1000","8","2","2012","3","229","1.3","A","5","04","04","0","2011","8","165","4.8","A","2010","7","163","4.2","A"
"003535","VANDERBILT UNIVERSITY","211 KIRKLAND HALL                  (C/O OFFICE OF","NASHVILLE","TN","TENNESSEE","37240","0001","8","2","2012","25","1757","1.4","P","5","05","04","0","2011","23","1722","1.3","P","2010","48","1625","2.9","P"
"003536","BRYAN COLLEGE","721 BRYAN DRIVE","DAYTON","TN","TENNESSEE","37321","7000","8","2","2012","15","413","3.6","A","5","03","04","0","2011","28","402","6.9","A","2010","27","350","7.7","A"
"003537","ABILENE CHRISTIAN UNIVERSITY","1600 CAMPUS COURT","ABILENE","TX","TEXAS","79699","3701","8","2","2012","65","1211","5.3","P","5","17","06","0","2011","91","1201","7.5","P","2010","97","1136","8.5","P"
"003539","ALVIN COMMUNITY COLLEGE","3110 MUSTANG ROAD","ALVIN","TX","TEXAS","77511","4807","5","1","2012","59","332","17.7","A","5","22","06","0","2011","37","307","12","A","2010","50","233","21.4","A"
"003540","AMARILLO COLLEGE","2201 SOUTH WASHINGTON","AMARILLO","TX","TEXAS","79109","2446","5","1","2012","306","1498","20.4","P","5","13","06","0","2011","292","1308","22.3","P","2010","277","1123","24.6","P"
"003541","ANGELO STATE UNIVERSITY","2601 WEST AVENUE 'N'","SAN ANGELO","TX","TEXAS","76909","5069","8","1","2012","214","1781","12","A","5","17","06","0","2011","199","1475","13.4","A","2010","225","1336","16.8","A"
"003543","AUSTIN COLLEGE","900 NORTH GRAND AVENUE","SHERMAN","TX","TEXAS","75090","4440","8","2","2012","8","269","2.9","A","5","04","06","0","2011","7","269","2.6","A","2010","14","255","5.4","A"
"003544","AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY","100 EAST 27TH STREET","AUSTIN","TX","TEXAS","78705","5711","8","2","2012","5","60","8.3","B","5","10","06","1","2011","7","70","10","B","2010","2","23","8.6","A"
"003545","BAYLOR UNIVERSITY","ONE BEAR PLACE #97028","WACO","TX","TEXAS","76798","7048","8","2","2012","106","2660","3.9","A","5","11","06","0","2011","126","2615","4.8","A","2010","171","2597","6.5","A"
"003546","COASTAL BEND COLLEGE","3800 CHARCO ROAD","BEEVILLE","TX","TEXAS","78102","2197","5","1","2012","135","599","22.5","A","3","15","06","0","2011","135","576","23.4","A","2010","102","413","24.6","A"
"003549","BLINN COLLEGE","902 COLLEGE AVENUE","BRENHAM","TX","TEXAS","77833","4098","5","1","2012","697","3486","19.9","A","5","31","06","0","2011","564","2886","19.5","A","2010","522","2574","20.2","A"
"003553","CISCO COLLEGE","101 COLLEGE HEIGHTS","CISCO","TX","TEXAS","76437","9803","5","1","2012","142","754","18.8","A","5","17","06","0","2011","131","752","17.4","A","2010","124","585","21.1","A"
"003554","CLARENDON COLLEGE","1122 COLLEGE DRIVE","CLARENDON","TX","TEXAS","79226","0000","5","1","2012","93","405","22.9","A","5","13","06","0","2011","87","318","27.3","A","2010","54","198","27.2","A"
"003556","COMMONWEALTH INSTITUTE OF FUNERAL SERVICE","415 BARREN SPRINGS DRIVE","HOUSTON","TX","TEXAS","77090","5918","5","2","2012","8","113","7","P","5","29","06","0","2011","6","84","7.1","P","2010","12","71","16.9","P"
"003557","CONCORDIA UNIVERSITY TEXAS","11400 CONCORDIA UNIVERSITY DRIVE","AUSTIN","TX","TEXAS","78726","4141","8","2","2012","63","919","6.8","A","5","10","06","0","2011","53","790","6.7","A","2010","81","816","9.9","A"
"003558","NORTH CENTRAL TEXAS COLLEGE","1525 WEST CALIFORNIA STREET","GAINESVILLE","TX","TEXAS","76240","4699","5","1","2012","275","1562","17.6","A","5","04","06","0","2011","186","1197","15.5","A","2010","175","767","22.8","A"
"003560","DALLAS BAPTIST UNIVERSITY","3000 MOUNTAIN CREEK PARKWAY","DALLAS","TX","TEXAS","75211","9299","8","2","2012","82","1354","6","A","5","24","06","0","2011","97","1404","6.9","A","2010","101","1211","8.3","A"
"003561","CEDAR VALLEY COLLEGE","3030 NORTH DALLAS AVENUE","LANCASTER","TX","TEXAS","75134","3799","5","1","2012","69","431","16","A","5","30","06","0","2011","70","356","19.6","A","2010","68","272","25","A"
"003562","DALLAS THEOLOGICAL SEMINARY","3909 SWISS AVENUE","DALLAS","TX","TEXAS","75204","6411","8","2","2012","4","163","2.4","A","5","32","06","0","2011","2","187","1","A","2010","3","162","1.8","A"
"003563","DEL MAR COLLEGE","101 BALDWIN","CORPUS CHRISTI","TX","TEXAS","78404","3897","5","1","2012","271","1596","16.9","A","3","27","06","0","2011","275","1389","19.7","A","2010","249","1203","20.6","A"
"003564","EAST TEXAS BAPTIST UNIVERSITY","ONE TIGER DRIVE","MARSHALL","TX","TEXAS","75670","1423","8","2","2012","52","415","12.5","A","5","01","06","0","2011","46","366","12.5","A","2010","46","360","12.7","A"
"003565","TEXAS A&M UNIVERSITY - COMMERCE","2600 SOUTH NEAL","COMMERCE","TX","TEXAS","75429","3011","8","1","2012","276","2719","10.1","A","5","01","06","0","2011","236","2127","11","A","2010","246","1912","12.8","A"
"003566","EPISCOPAL THEOLOGICAL SEMINARY OF THE SOUTHWEST (THE)","501 E 32ND STREET","AUSTIN","TX","TEXAS","78705","3128","8","2","2012","N/A","N/A","N/A","A","5","10","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"003568","FRANK PHILLIPS COLLEGE","1301 ROOSEVELT STREET","BORGER","TX","TEXAS","79007","4427","5","1","2012","60","227","26.4","A","5","13","06","0","2011","71","238","29.8","A","2010","47","186","25.2","A"
"003570","GRAYSON  COUNTY COLLEGE","6101 GRAYSON DRIVE","DENISON","TX","TEXAS","75020","8299","5","1","2012","324","1285","25.2","A","5","04","06","0","2011","180","714","25.2","A","2010","111","438","25.3","A"
"003571","HARDIN-SIMMONS UNIVERSITY","2200 HICKORY STREET","ABILENE","TX","TEXAS","79698","6050","8","2","2012","43","637","6.7","A","5","04","06","0","2011","62","676","9.1","A","2010","67","592","11.3","A"
"003572","TRINITY VALLEY COMMUNITY COLLEGE","100 CARDINAL DRIVE","ATHENS","TX","TEXAS","75751","2734","5","1","2012","223","948","23.5","A","5","05","06","0","2011","177","811","21.8","A","2010","164","623","26.3","A"
"003573","HILL COLLEGE","112 LAMAR DRIVE","HILLSBORO","TX","TEXAS","76645","2711","5","1","2012","81","657","12.3","A","5","06","06","0","2011","111","510","21.7","A","2010","75","372","20.1","A"
"003574","HOWARD COUNTY JUNIOR COLLEGE DISTRICT","1001 BIRDWELL LANE","BIG SPRING","TX","TEXAS","79720","0213","5","1","2012","113","578","19.5","A","3","19","06","0","2011","145","549","26.4","A","2010","111","426","26","A"
"003575","HOWARD PAYNE UNIVERSITY","1000 FISK AVENUE","BROWNWOOD","TX","TEXAS","76801","2715","8","2","2012","26","339","7.6","A","5","17","06","0","2011","60","367","16.3","A","2010","51","345","14.7","A"
"003576","HOUSTON BAPTIST UNIVERSITY","7502 FONDREN","HOUSTON","TX","TEXAS","77074","3298","8","2","2012","47","721","6.5","A","5","25","06","0","2011","59","652","9","A","2010","50","555","9","A"
"003577","HUSTON - TILLOTSON UNIVERSITY","900 CHICON STREET","AUSTIN","TX","TEXAS","78702","2795","6","2","2012","84","363","23.1","A","2","10","06","0","2011","100","357","28","A","2010","84","313","26.8","A"
"003578","UNIVERSITY OF THE INCARNATE WORD","4301 BROADWAY","SAN ANTONIO","TX","TEXAS","78209","6398","8","2","2012","140","1861","7.5","A","3","20","06","0","2011","163","1768","9.2","A","2010","173","1469","11.7","A"
"003579","JACKSONVILLE COLLEGE","105 BJ ALBRITTON DRIVE","JACKSONVILLE","TX","TEXAS","75766","4759","5","2","2012","N/A","N/A","N/A","A","5","02","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
